rec_id,rec2_id,culture,sex,age,date_of_birth,title,given_name,surname,state,suburb,postcode,street_number,address_1,address_2,phone_number,soc_sec_id,blocking_number,family_role
rec-40199-dup-0,rec-71022-org,unk,,30,,,teagn,aaron,nsh,neverdire,4107,29,tanderra crescent,murga ridge,02 53281048,8817667,1,NoRole
rec-13501-org,rec-56651-org,ser,,,19260626,,joel,beslavic,sa,west richmond,2198,6,appel crescent,,07 14268004,7594636,0,NoRole
rec-28467-org,rec-63415-org,chi,f,28,19880225,,sidonie,ly,tas,edith creek,3034,26,ranken place,rosehill,07 57104030,7797760,0,NoRole
rec-40553-org,rec-45646-org,ind,m,41,19750205,,jaden,somendra,vic,emerald,3690,10,dixon drive,pangani,08 09362583,2652759,7,NoRole
rec-22544-org,rec-20205-org,eng,,,,,quinn,sutherland,nsw,south granville,2780,9,strickland crescent,,2 00484886,8243397,8,NoRole
rec-82617-org,rec-57837-org,unk,f,29,19870812,,,strapp,qld,yungaburra,2281,38,cassia place,shadyside,,8030752,5,NoRole
rec-82344-org,rec-69854-org,chi,,29,19870930,ms,sara,nong,nsw,eagle vale,5290,12,yambina crescent,the moorings,612 01550140,7361713,7,NoRole
rec-75949-org,rec-1108-org,spa,f,34,19820328,,alexandra,felipe,nsw,williamtown raaf,5166,4,port jackson circuit,industrial estate,02 91622451,9898462,2,NoRole
rec-78853-org,rec-19059-org,usa,,21,19951001,,aliza,blevins,vic,world trade centre,4154,2,pockley close,,618 39398620,7520310,6,NoRole
rec-78876-org,rec-68903-org,usa,f,,,,,becker,tas,derwent park,3226,50,popplewell place,,7 41337699,4476768,5,NoRole
rec-61895-org,rec-32460-org,ger,,,19881021,,chloe,hapsberg,vic,sovereign hill,2756,84,jemalong street,aronui,618 28709753,3238504,9,NoRole
rec-57822-org,rec-32992-org,eng,f,23,,,sarah,mclain,,mossman,5087,49,crowder circuit,,03 64339950,7089728,9,NoRole
rec-87537-dup-0,rec-18480-org,ind,,21,19950321,,isaac,radhsbinod,nsw,tahlee,4352,293,,bimbadoon,02 93966031,6533874,8,NoRole
rec-33930-org,rec-87735-org,eng,f,,19940225,mr,aikaterina,hambledon,act,mckellar,2606,,duffy street,,612 54313234,8040023,8,NoRole
rec-83006-org,rec-73699-org,ara,,26,19900327,ms,cooper,najidah,nsw,port botany,2750,12,baracchi crescent,earl haven,02 31109992,2555618,3,NoRole
rec-2616-org,rec-11734-org,unk,,35,19810716,ms,jasmyn,schwanke,vic,elmore,4359,8,brisbane avenue,,618 05958739,4792928,5,NoRole
rec-63019-dup-0,rec-25566-org,eng,f,33,19869018,,daniel,harman,,bassenean,4630,12,berra close,smithfield house,02 73876323,9434766,7,NoRole
rec-28769-org,rec-2605-org,usa,f,38,19780118,,finn,rivera,nsw,hebersham,2605,176,hattersley court,,02 67502893,6661220,8,NoRole
rec-84773-org,rec-22571-org,usa,,29,19870606,,fiona,andrews,nsw,mongogarie,6108,6,sugarloaf circuit,aprt 22,02 72997941,8935188,2,NoRole
rec-58666-dup-0,rec-11294-org,eng,f,27,19890707,ms,bridget,hallmsn,tas,selbouhrne,2325,20,dennis treet,,617 78506034,9324352,7,NoRole
rec-50362-org,rec-47391-org,ger,f,30,19860404,ms,luke,zipperling,qld,electra,5333,18,flora place,,04 41647409,4620982,6,NoRole
rec-58179-org,rec-85557-org,unk,m,28,,,ella,strainij,,corryong,5331,77,ramage place,,02 16433401,5948494,0,NoRole
rec-70952-org,rec-22546-org,iri,f,22,19940722,,matthew,obyrne,vic,surrey hills,3078,104,ngunawal drive,st francis vlge,618 23953755,5189323,2,NoRole
rec-56169-org,rec-618-org,eng,m,,19480816,dr,thomas,anthonyson,wa,miling,2707,2,rapanea street,bugala,08 75437595,2224169,5,NoRole
rec-64712-dup-0,rec-29914-org,eng,f,,19610531,ms,,,vic,wilby,4740,152,kingsmilo street,,04 75610440,2167773,5,NoRole
rec-60021-org,rec-47320-org,eng,f,,19740215,ms,simon,mcnab,wa,flint,2151,39,stuart street,judy's creek,08 48993689,7014167,2,NoRole
rec-41604-org,rec-88755-org,ser,f,,19140819,,jayden,batez,nsw,salamander bay,6566,19,craven place,,2 08944778,6624230,6,NoRole
rec-30292-org,rec-71426-org,eng,f,,,,olivia,isaacson,nsw,garra,3029,18,hyndes crescent,,612 76627316,6183102,9,NoRole
rec-15170-org,rec-16361-org,rus,,32,19840110,,james,kossakovsky,nsw,peelwood,7053,272,bonney street,,02 32476191,1842853,6,NoRole
rec-42511-org,rec-86452-org,ira,,28,,,hannah,abtahi,nsw,balickera,4211,508,mary mckillop place,,2 63382531,6355010,6,NoRole
rec-8998-org,rec-38347-org,usa,m,27,19890625,,jacob,petty,vic,mudgegonga,4701,142,blackwood terrace,,8 95108568,2983025,9,NoRole
rec-33995-dup-0,rec-28077-org,ger,f,63,19801223,,bailey,kohning,nsw,avoca,6100,26,kissaneocrescent,,2 78956379,8023756,9,NoRole
rec-84362-org,rec-46536-org,ser,,,19450721,,mitchell,andjelic,wa,cleveland,6210,25,emily bulcock crescent,,02 68493085,7879025,1,NoRole
rec-61310-org,rec-31405-org,ger,,29,19870905,,marianne,hinetze,vic,glen iris,4014,120,whiteman street,,03 74126075,9503899,5,NoRole
rec-44969-org,rec-13396-org,unk,m,,19750213,,hanna,scirri,,connolly,3051,9,callister crescent,,04 93635435,9267618,7,NoRole
rec-21549-org,rec-48798-org,cze,,,,pfc,sophie,sirak,vic,golden point,5081,16,blakey close,,8 38701123,3970618,4,NoRole
rec-39289-dup-0,rec-80617-org,chi,f,10,20061123,,lewia,tswu,,willafee,6054,7,freda gibson circuit,,08 72604990,1078696,1,NoRole
rec-33903-org,rec-57317-org,unk,f,31,19850427,dr,amy,aballon,nsw,tarana,6168,195,atherton street,,612 71843441,8011515,7,NoRole
rec-13219-dup-0,rec-10780-org,eng,g,30,19868027,mr,ebony,morrish,vic,nichols upoint,4455,21,bural court,,08 83176283,2591807,8,NoRole
rec-44389-org,rec-84534-org,ser,,29,19870614,dr,jarred,marsic,vic,loch,6112,17,embley street,sec 1102,04 96018673,8504234,3,NoRole
rec-7863-dup-0,rec-1615-org,ind,f,34,19821125,,ellen,khanderia,vic,burpegary,,18,outtrim avenue,,03 93622698,3267097,7,NoRole
rec-12895-org,rec-9100-org,usa,f,36,,,alivia,reese,tas,gawler,2250,24,,,617 59217112,7704960,2,NoRole
rec-38260-org,rec-17270-org,usa,f,24,19920710,ms,zac,moore,vic,leopold,3490,30,clements street,,618 43507838,2531182,2,NoRole
rec-7905-org,rec-29421-org,tur,f,,19960229,,lexie,suker,wa,nuriootpa,2073,18,chillagoe street,,8 89664997,6339134,3,NoRole
rec-65258-org,rec-20136-org,chi,f,,19560328,,harry,qian,qld,kyoomba,4870,11,coode street,,07 23514751,3089823,8,NoRole
rec-3689-dup-0,rec-35735-org,ser,,10,19807512,ms,elis,marcijus,vin,highpoint city,6030,33,dianella street,,08 62593761,1019818,3,NoRole
rec-26367-org,rec-51342-org,chi,,31,19851023,ms,aleisha,qiao,nsw,pokolbin,3073,6,rubbo crescent,,612 99039550,9936200,1,NoRole
rec-77593-org,rec-42854-org,unk,f,33,19830520,ms,alexander,abbitt,nsw,smithfield,3174,15,antares crescent,,612 35306465,5640992,5,NoRole
rec-24259-org,rec-61643-org,ger,f,23,19930315,,luke,brandt,nsw,pillar valley,6059,11,cahalan place,,,3016616,3,NoRole
rec-33281-org,rec-73523-org,eng,m,35,19811008,,,harrelson,nsw,waterfall,5453,7,,,2 68007605,2502444,4,NoRole
rec-70639-dup-0,rec-81399-org,eng,,32,19790626,ms,harry,bateaon,ndw,marrangaroo,4481,39,dooland court,banksia village,2 12903371,4577967,5,NoRole
rec-60151-org,rec-14901-org,usa,f,38,,mr,cassandra,kerr,qld,kingston,2652,,stanfield close,,613 85852554,6006567,4,NoRole
rec-36791-org,rec-74445-org,unk,f,30,19860313,,olivia,sciacca,sa,dry creek,2614,20,mccubbin street,,617 74709897,6594517,2,NoRole
rec-86855-dup-0,rec-5679-org,eng,,,19790414,,sophie,boivin,,lalr,3505,22,epenarra close,,08 42502887,7941816,0,NoRole
rec-60199-org,rec-18215-org,eng,f,,19170412,,william,southers,nsw,lakemba,2146,39,crisp circuit,,2 28796864,9771825,5,NoRole
rec-39150-org,rec-75267-org,chi,m,27,19890616,ms,emiily,pak,,daylesford,4350,4,gairdner circuit,,04 41645778,5091448,5,NoRole
rec-58961-org,rec-3537-org,usa,,,19021221,mr,kirra,knight,tas,summerhill,2365,10,james street,,617 42377748,7098021,9,NoRole
rec-51664-org,rec-70746-org,chi,,29,19870708,ms,jayden,ngui,nsw,muscle creek,3950,531,cowlishaw street,arawang,612 58831579,9416454,6,NoRole
rec-34674-org,rec-52412-org,ita,f,9,20070810,,jack,corosi,qld,buccan,2614,16,crofts crescent,,613 21786025,3363897,0,NoRole
rec-82047-org,rec-2161-org,ind,,30,19860226,,luke,sangappa,nsw,old erowal bay,2206,32,parkhill street,ocean star villas,612 54755208,1417155,5,NoRole
rec-55155-org,rec-40747-org,chi,m,23,19931225,,,tou,vic,yarram,3630,32,alsop close,lochlee,08 60504450,8733840,8,NoRole
rec-68013-dup-0,rec-46995-org,ita,,38,19780615,,benuamin,verona,qldn,severnleqa,6153,5,barrallie street,,,8812792,1,NoRole
rec-84036-org,rec-77273-org,usa,f,,19400509,ms,daniel,montgomery,vic,peterborough,,35,maryborough street,deepdale farm,618 88673702,6581994,7,NoRole
rec-82654-org,rec-86714-org,unk,f,27,19890417,,charlie,aarts,nsw,newcastle,5084,16,britten-jones drive,,2 01371539,9835064,9,NoRole
rec-76312-org,rec-33508-org,jew,,26,19901130,dr,kieren,wigram,qld,coorparoo,2340,5,gidabal street,,3 23116398,1671168,8,NoRole
rec-50917-org,rec-2975-org,eng,m,26,19900506,ms,maconal,morce,nsw,collingullie,2426,6,maitland street,,03 19441646,1407235,1,NoRole
rec-67541-org,rec-87334-org,eng,,19,19970901,,harley,traver,sa,hectorville,2484,36,deamer crescent,gleneira,7 08504576,7031854,9,NoRole
rec-83792-dup-0,rec-45752-org,chi,f,44,19720715,,kau,levi,qld,glen aplin,3137,5,markell place,,03 04474234,5590915,1,NoRole
rec-27790-org,rec-64953-org,eng,m,36,19800404,,amy,granger,vic,marungi,2131,11,ragless circuit,gracemere grdns,08 48424946,6862937,8,NoRole
rec-41591-org,rec-58053-org,unk,f,28,19880108,,timothy,streich,qld,barringun,3793,34,bailey place,,03 06784194,7767284,0,NoRole
rec-16216-org,rec-46660-org,ser,f,38,19780816,,,boljkovac,wa,alexander heights,2148,19,cowan street,,08 49486379,5504743,8,NoRole
rec-41029-org,rec-73201-org,unk,f,24,19921229,,brodie,strehovski,nsw,manly vale,5065,9,shannon circuit,,07 68903841,9270428,3,NoRole
rec-63712-org,rec-32970-org,cze,f,27,19890911,,,auskar,nsw,gowrie,2604,54,hawdon street,,08 74436840,7576856,3,NoRole
rec-54368-org,rec-31840-org,ind,,31,19850223,ms,zarran,sudhansu,qld,rainbow beach,3216,24,river street,,613 55752259,4645651,2,NoRole
rec-35967-org,rec-47242-org,iri,f,11,20050401,,elisha,oneill,vic,kunyung,2470,30,mcclintock street,,8 11718417,5480628,2,NoRole
rec-2420-org,rec-49414-org,eng,,26,19900127,,lauren,sauvage,wa,cockburn central,2171,71,callaway crescent,red cross units,8 12328572,4246446,6,NoRole
rec-39730-dup-0,rec-44981-org,ind,f,11,20041229,,koula,shubhashish,wa,dalyellup,3325,0,fullagar frescent,tweed heritage crv,03 05742486,3562353,2,NoRole
rec-50604-org,rec-38643-org,unk,f,,19750725,,nathan,scogin,nsw,stockinbingal,4310,76,aspinall street,,08 19036788,6211612,5,NoRole
rec-47041-org,rec-18568-org,usa,m,31,19850706,pfc,dayna,reese,vic,berriwillock,2161,32,coode street,,08 31625567,7187972,2,NoRole
rec-69844-dup-0,rec-72997-org,ind,,25,19910216,,emms,bal,ws,hillman,2567,11,cooloola street,roseadle,8 00359627,5178404,6,NoRole
rec-30594-org,rec-39100-org,usa,f,,19390111,,caitlin,lott,nsw,harwood,2039,8,andado place,mayvyn,08 86510972,6774120,2,NoRole
rec-41398-dup-0,rec-18728-org,eng,f,19,19970726,,alexanmer,snelling,naw,yetman,3216,14,pickworth street,,612 21479260,1786029,6,NoRole
rec-65672-org,rec-45380-org,eng,f,,19910226,ms,joel,hext,vic,kilcunda,5171,6,glencross street,,,5303672,0,NoRole
rec-19964-org,rec-49370-org,dut,m,,19930801,,andrew,stoll,sa,upper hermitage,3976,4,valder place,kincumber nautical vlge,7 61752125,2086123,9,NoRole
rec-6898-org,rec-10489-org,ger,f,30,19860506,ms,brianna,kiemle,qld,ransome,4870,28,creswell street,,3 28706007,7704319,8,NoRole
rec-73316-org,rec-1513-org,unk,f,10,20060220,ms,chloe,scofield,qld,,3232,401,jacobs street,,03 73988047,5149104,0,NoRole
rec-52678-org,rec-65121-org,eng,f,26,19900219,mr,magnus,speight,sa,point pearce,6725,7,barlow street,tryphinia view,7 25710552,8672314,7,NoRole
rec-84197-dup-0,rec-57554-org,eng,,,19540907,pfc,jasmone,haredn,,campbeltown,4157,,namatjira drive,,08 39875430,2736568,2,NoRole
rec-51410-org,rec-45284-org,eng,f,35,19810803,ms,lachlan,coke,,cooloongup,2843,67,gouger street,,02 19164692,5432737,1,NoRole
rec-65976-org,rec-29536-org,eng,m,20,19960823,,james,babcock,qld,neusa vale,5107,100,scantlebury crescent,tallow-wood,03 60272101,7875602,2,NoRole
rec-5516-dup-0,rec-31056-org,eng,f,30,19860509,,riledy,mcgrory,sa,lock,3116,45,delorainegstreet,little forest,07 94419109,4882139,7,NoRole
rec-44075-org,rec-24941-org,fre,f,23,,ms,isabella,,vic,tempy,4179,83,letters street,,618 75169936,5326934,7,NoRole
rec-18921-dup-0,rec-22226-org,eng,,36,19790906,,baxtder,matheson,tad,queenstown,5238,399,sharwood crescent,gallagher hse,7 02042532,4415429,8,NoRole
rec-39743-org,rec-85219-org,usa,m,11,20050702,dr,william,bowers,,oakey,2526,44,cotter road,the rookery,08 68178905,6267509,1,NoRole
rec-55572-org,rec-5136-org,unk,f,38,19780208,,paige,abbetmeyer,vic,california gully,4304,7,burdekin avenue,,04 34066379,9962801,0,NoRole
rec-19848-org,rec-69444-org,unk,,25,19910708,,lucy,abbondandola,,spearwood,3934,4,brinkley circuit,,08 08685744,6196696,1,NoRole
rec-62015-dup-0,rec-59491-org,hun,m,38,19781082,ms,harrison,nÃmeth,s,seacombe gardens,3995,501,waratah srreet,,617 59067202,4812637,2,NoRole
rec-69352-org,rec-84609-org,ger,f,30,19860521,pfc,luke,glaber,nsw,kulnura,3049,70,hemmings crescent,,612 16983710,1948839,9,NoRole
rec-733-org,rec-2713-org,eng,f,27,19890630,ms,declen,timothyson,wa,arrowsmith,2567,166,illingworth street,,618 12974304,1716176,5,NoRole
rec-62449-org,rec-22553-org,nor,f,,19800925,pfc,,adamsen,nsw,cathcart,3123,125,forsyth place,,612 30281312,1938182,4,NoRole
rec-85415-org,rec-82751-org,chi,f,26,19901110,,matthew,zhuang,nsw,beverly hills,4051,16,rapanea street,,07 38279895,4272464,0,NoRole
rec-53589-dup-0,rec-48737-org,chi,f,23,19920521,,quibn,huang,,cherter hill,4232,78,richardson xircuit,,07 10973998,9254773,0,NoRole
rec-61484-org,rec-54992-org,usa,m,30,19861202,,,mendoza,nsw,werombi,5157,6,amagula avenue,yaroonga,2 30942586,7253279,4,NoRole
rec-38189-org,rec-84829-org,spa,f,,19340903,,samuel,escriva,sa,gawler,2280,47,charterisville avenue,,07 14993446,4033352,6,NoRole
rec-80316-org,rec-54825-org,eng,f,11,20050724,pfc,joshua,isaacson,wa,vasse,5141,23,abercorn crescent,governors resort,8 55411652,8152231,6,NoRole
rec-25149-org,rec-74617-org,rus,f,31,,,amber,winogradski,vic,hexham,4118,6,kingscote crescent,medical centre,618 93628584,6562734,3,NoRole
rec-9238-org,rec-34431-org,usa,f,,19290929,dr,zali,dean,qld,townsville milpo,5068,25,de graaff street,,03 24572427,6323878,9,NoRole
rec-41003-dup-0,rec-89179-org,ger,f,27,19890672,mr,caleb,strohkzrch,nsw,marsden park,3918,634,academy flose,,07 51699194,4681278,0,NoRole
rec-3016-org,rec-57252-org,usa,f,32,19840109,,alexander,heath,tas,stoodley,5163,410,wilga place,lindoran,617 76630586,5618599,4,NoRole
rec-7064-org,rec-57964-org,ind,m,32,19840528,,chloe,varki,qld,round hill,2259,22,woinarski place,,07 61622798,7352307,7,NoRole
rec-68126-org,rec-88535-org,jap,f,31,19850109,mr,mattheo,ibuka,,warren,2747,12,murray crescent,morago,08 78543564,9553616,3,NoRole
rec-30495-org,rec-46728-org,ser,m,29,19870116,ms,kelsea,batez,tas,birralee,3480,22,mcmanus place,,07 49642192,9666986,7,NoRole
rec-49636-dup-0,rec-55610-org,eng,m,,19161119,,bailee,mcgrory,sa,hazelwood park,2326,1,barnard dircuit,,7 19523046,8655051,9,NoRole
rec-79295-org,rec-32606-org,ser,,28,19881017,,todd,wjekeslava,nsw,mumbulla mountain,4560,6,cumbrae place,scotty,612 17160350,2424239,5,NoRole
rec-33423-org,rec-72830-org,rus,m,,19190529,,erin,ovsianikov,tas,woodbury,2871,,leahy close,karma park,7 43310721,1019886,0,NoRole
rec-1232-org,rec-18872-org,tha,,35,19811009,,holly,sitdhirasdr,nsw,rutherford,3023,75,cygnet crescent,,2 51035358,4288763,1,NoRole
rec-1268-org,rec-10240-org,usa,f,27,19890513,ms,alexander,holden,nsw,stroud,3101,314,mcgrowdie place,gundaline,612 75526469,5741868,1,NoRole
rec-58162-org,rec-86140-org,ser,f,28,19880920,,jack,trgovec,qld,waterford,4670,69,humble court,,613 91994873,7155929,8,NoRole
rec-26903-org,rec-35389-org,eng,f,33,19830820,,nicholas,ibbott,vic,alphington,2450,31,chermside street,,07 58828278,1876710,9,NoRole
rec-33772-org,rec-73513-org,usa,f,34,19820518,,emiily,richards,nsw,tallwood,5045,10,barnett close,,02 23465208,6396012,8,NoRole
rec-54846-org,rec-3486-org,usa,f,31,19850702,,alexis,hess,vic,portsea,6168,190,grylls crescent,matilda park,618 99049826,1529185,4,NoRole
rec-82194-org,rec-64599-org,,,,19660716,,francesco,matthews,nsw,balldale,4680,43,evelyn owen crescent,,07 39881235,6625672,4,NoRole
rec-39592-dup-0,rec-79929-org,ita,f,36,19811023,,cotey,marisco,tas,wesley ale,4164,14,mt stromlo ozservatory,,617 37148611,4974733,2,NoRole
rec-24518-org,rec-49575-org,swe,f,27,19890424,,micah,nygren,vic,yarra glen,2289,9,harbison crescent,,08 80793955,3628826,8,NoRole
rec-5224-org,rec-15078-org,unk,,26,19900104,ms,jean-claude,abadi,vic,moriac,6112,19,alexander mackie circuit,,618 75900529,1227810,8,NoRole
rec-56655-dup-0,rec-74349-org,usa,c,26,19890620,,lauren,bradford,vic,sheep hlls,2256,71,hannan vrescent,,08 41953197,7400700,9,NoRole
rec-66723-org,rec-67950-org,usa,f,26,19900503,,shane,flynn,nsw,telarah,3737,106,onkaparinga crescent,,02 04552730,2995317,7,NoRole
rec-13661-org,rec-1573-org,por,m,26,19900410,ms,emiily,parrela,qld,chambers flat,2009,5,belconnen way,anzac house (cnr archer s street,,7199609,6,NoRole
rec-2665-org,rec-12192-org,eng,m,36,19800110,ms,alexandra,banister,nsw,macquarie park,5169,25,carrington street,longridge village,612 20882638,4629672,6,NoRole
rec-79842-org,rec-12767-org,unk,f,19,19971110,mr,sophie,schwanke,vic,lal lal,4069,4,,,8 43161351,5129450,3,NoRole
rec-48563-org,rec-42732-org,usa,,,19310818,ms,olivia,baxter,nsw,east corrimal,6230,1,lewis luxton avenue,,2 41665086,7389321,3,NoRole
rec-59750-dup-0,rec-35002-org,usa,,23,19941208,,jakr,burntt,nsw,palmerston,2015,12,postle cgrcuit,,07 80696975,3346166,7,NoRole
rec-4087-org,rec-6018-org,usa,m,29,19870409,,annabel,henson,nsw,chittaway point,3931,52,inkster street,,02 74916067,4170283,9,NoRole
rec-80097-org,rec-78618-org,chi,f,19,19970325,,hayley,pang,sa,warramboo,4740,789,petterd street,,7 18180503,8373158,1,NoRole
rec-81995-org,rec-58893-org,eng,f,26,19901124,ms,katelyn,royceston,nsw,kooragang,3178,12,,,02 76690952,6197731,5,NoRole
rec-62839-org,rec-43903-org,ind,f,10,20061026,,victoria,srivaths,nsw,wonboyn lake,4702,22,evella court,,02 54500507,4365576,0,NoRole
rec-7659-org,rec-11090-org,spa,f,32,19841213,,joshua,carriles,nsw,dural,4207,8,atkinson street,,2 36891046,4786035,8,NoRole
rec-38968-org,rec-28375-org,fin,f,,,,cassidy,pekkala,vic,nelson,3029,17,carr crescent,,618 75082724,2528475,2,NoRole
rec-86910-org,rec-40309-org,unk,m,,,,georgia,aani,nsw,mascot,2062,3,mirbelia crescent,broadbridge manor,2 50504099,5204477,9,NoRole
rec-65647-org,rec-25067-org,rom,f,35,19810831,,tai,gogean,tas,dunalley,3175,69,stumm place,,07 01215990,2815219,9,NoRole
rec-23707-org,rec-58705-org,eng,f,12,20040725,mr,joshua,hooker,wa,conder,3000,3,goldner circuit,belleview,08 47385098,2918049,4,NoRole
rec-84018-org,rec-7257-org,,f,24,19921009,hon,vendula,philippa,qld,coominya,2283,5,allan street,,03 67370676,4241354,3,NoRole
rec-55670-org,rec-73200-org,rom,m,29,19871128,mr,isabella,zaituc,,booragul,3135,14,watling place,,04 53367565,2008203,9,NoRole
rec-14429-dup-0,rec-22422-org,chi,,27,19891105,,connor,ruan,qlf,pinbarren,3218,34,burrinjuck crescent,morningsid e general,03 68827162,8523300,9,NoRole
rec-7793-org,rec-42783-org,unk,m,28,19881102,ms,jayden,abat,qld,central queensland mc,4812,55,parkin street,,613 20265847,7863678,4,NoRole
rec-65293-org,rec-74339-org,usa,f,,19390220,,jack,macdonald,qld,north bungunya,2380,5,finniss crescent,,613 84957527,9941277,0,NoRole
rec-59885-org,rec-61160-org,afr,m,27,19890807,,jayde,,qld,karalee,2065,31,macdowell street,,03 47728561,5379169,9,NoRole
rec-11814-dup-0,rec-55222-org,,m,9,,ms,brianna,warraior,sa,langhornwe creek,2013,12,britten-uones drive,woodport retrmnt vlge,,8991293,2,NoRole
rec-48133-org,rec-46897-org,swe,f,21,19951208,,matisse,wilander,nsw,coonabarabran,3286,3,cottam place,,02 59454781,1494354,6,NoRole
rec-16466-org,rec-32703-org,cze,f,9,20071011,,mikayla,banka,act,kambah,4570,15,marconi crescent,,612 22185368,1422629,1,NoRole
rec-56162-dup-0,rec-59977-org,usa,f,33,19831214,hon,,johnstone,wa,singlrton,2148,83,clare dennisiavenue,,618 40585110,4399228,4,NoRole
rec-30129-org,rec-77653-org,abo,f,31,19850617,,kyle,goolagong,vic,goonellabah,7113,18,wargi place,welcome swallow angus illalangi rmb 1800,8 31245669,9535497,9,NoRole
rec-56203-org,rec-56783-org,ara,f,19,19970308,,madeleine,aladuralkarimah,nsw,revesby,4221,27,ballarat street,burramunda,,9830010,8,NoRole
rec-49070-org,rec-47326-org,eng,m,19,19970121,dr,max,holme,vic,moriac,2519,3,louis loder street,colonial cvan park,8 37658987,5175097,2,NoRole
rec-81232-org,rec-822-org,usa,f,,19990914,mr,jasmine,rowland,qld,gore,5255,8,tillyard drive,warrego water park,3 23792024,1873376,8,NoRole
rec-13195-dup-0,rec-71487-org,eng,f,,19520119,,hamnah,ryer,sw,carrington,4300,60,weber pkace,,02 98865705,1844359,2,NoRole
rec-34275-org,rec-76045-org,usa,f,,19670919,sgt,,may,sa,bowhill,2085,28,ern florence crescent,oakey isle wallis lke off,07 75008066,5491145,5,NoRole
rec-29128-org,rec-67284-org,usa,f,33,19830803,,jack,pugh,nsw,hammondville,4380,88,burkitt street,,2 94605061,3145452,8,NoRole
rec-16831-dup-0,rec-27606-org,pol,m,26,19900122,mr,tylex,borezcki,ql,esk,2201,236,ruwoldtplace,,08 15322652,1386752,2,NoRole
rec-72679-org,rec-41028-org,unk,f,29,19871112,pfc,jordan,scjum,vic,goldsborough,4868,30,horizon avenue,the willows,08 20603356,8022302,1,NoRole
rec-3489-org,rec-22509-org,ind,m,,19120327,pfc,sybella,pavithran,vic,gunbower,2168,10,holyman street,,08 71819425,7816919,4,NoRole
rec-31043-org,rec-12918-org,ser,,33,,,joshua,mozi,nsw,killarney vale,4053,31,mcbryde crescent,,02 02993801,1733913,0,NoRole
rec-32090-org,rec-36110-org,dut,f,21,19950213,,charles,stuyvesant,nsw,rankin park,2028,106,hanna street,mayflower retrmnt vlge,02 37460575,1496745,7,NoRole
rec-66676-org,rec-49886-org,ger,f,,19680624,,william,sammer,nsw,burren junction,3976,10,wakelin circuit,,2 37781819,8425406,6,NoRole
rec-8162-org,rec-5085-org,por,f,34,19821229,,kenneth,anjos,tas,north hobart,2430,1,barrington crescent,,07 17878411,8957686,5,NoRole
rec-82322-org,rec-58046-org,eng,f,32,19840918,,stephanie,whittemore,sa,buckleboo,3099,10,ratcliffe crescent,,07 89538954,3268128,5,NoRole
rec-79259-org,rec-79442-org,unk,,28,19880423,ms,jack,scoby,tas,renison bell,2575,36,woralul street,,7 49938517,8676472,9,NoRole
rec-60091-dup-0,rec-76832-org,usa,f,28,19880817,,mitchell,wilkson,viw,wyndha vale,6158,15,balonne street,,03 55825165,9202148,1,NoRole
rec-5838-org,rec-23463-org,ser,,12,20040728,,destynii,petranovic,vic,mirboo north,2096,33,bonney street,,8 66785518,6703532,9,NoRole
rec-58131-org,rec-63261-org,usa,f,26,19900728,,luke,harrison,nsw,lemon tree passage,3227,1,marshall street,,02 63277002,8526040,7,NoRole
rec-78274-org,rec-25650-org,usa,f,33,19830323,,fynn,brennan,vic,kiata,2322,14,clift crescent,bowilla court,08 40158152,5267674,2,NoRole
rec-87830-dup-0,rec-23219-org,pol,f,32,19850715,,jaimee,balcerzak,vic,caroline prings,4350,56,foxlow ckose,,8 27079298,8512887,0,NoRole
rec-34054-org,rec-87340-org,unk,f,29,19870309,,nicolas,stratou,vic,mount pleasant,4068,211,chauncy crescent,,8 41339027,9581263,3,NoRole
rec-55402-org,rec-66126-org,usa,f,25,19911201,,morgan,townsend,wa,mount anketell,6157,17,noakes court,kintyre,618 08217327,2078027,1,NoRole
rec-16137-org,rec-44183-org,unk,,39,19770210,,finley,scolastique,vic,lockwood south,3188,12,gidabal street,,618 31769563,6040327,7,NoRole
rec-55293-org,rec-26271-org,usa,f,35,19810709,,hannah,buck,sa,donovans,2217,8,officer crescent,,07 10090794,5235713,1,NoRole
rec-89859-org,rec-14958-org,,f,30,19860407,pfc,jacob,shelley,,russell lea,5345,7,bottrill street,kinross,02 10218183,4182482,8,NoRole
rec-23753-org,rec-77053-org,eng,f,38,19780519,pfc,stephanie,ryer,nsw,kooragang,3550,454,mccann street,media park hostel,612 43821311,8132263,5,NoRole
rec-76128-org,rec-87674-org,eng,,,19890617,,annalise,,,rothwell,4077,3,jemalong street,hartz view,02 96666517,5018459,5,NoRole
rec-24898-dup-0,rec-75308-org,usa,,,19380628,,poole,ashleigh,,rathdoqney,2558,19,,,02 93772095,5082050,9,NoRole
rec-63690-org,rec-67452-org,ser,f,21,19950626,ms,alexandra,hren,nsw,lockhart,3034,35,bean crescent,,02 79416487,8174859,7,NoRole
rec-1897-dup-0,rec-72264-org,unk,k,,19602514,pfc,hugh,aballon,vic,neerim north,3658,39,,,618 09639487,4460070,7,NoRole
rec-27007-org,rec-13341-org,eng,f,25,,mr,jackson,elmerson,tas,swan hill,2827,18,custance street,,03 65659278,3041727,3,NoRole
rec-81530-org,rec-68889-org,eng,f,30,19861107,,flynn,seaver,nsw,batlow,2615,22,banambila street,thane house,612 90861079,5718600,9,NoRole
