rec_id,rec2_id,culture,sex,age,date_of_birth,title,given_name,surname,state,suburb,postcode,street_number,address_1,address_2,phone_number,soc_sec_id,blocking_number,family_role
rec-20568-org,rec-2088-org,unk,f,19,,ms,georgia,abbatista,nsw,moonan flat,2217,216,amherst street,peridon vlge,02 13864328,9547945,8,NoRole
rec-49955-org,rec-77412-org,usa,f,12,20040405,,james,blanchard,sa,hawthorn,2111,9,katherine avenue,denton place,617 74685868,4031995,6,NoRole
rec-55283-org,rec-15389-org,usa,m,19,19971227,,jai,holman,vic,shoalhaven heads,6111,2,marshall street,,8 30892209,4404859,8,NoRole
rec-46539-dup-0,rec-23256-org,usa,,23,19930910,,blake,bartlett,qld,upperxkedron,3137,4,cunningha street,,08 39824867,5586864,8,NoRole
rec-49753-org,rec-8009-org,unk,f,28,19881012,ms,alyssa,scolastique,nsw,crowdy head,4118,11,glencross street,dennington,612 42108213,5395480,2,NoRole
rec-81745-org,rec-21780-org,ger,m,13,20030708,,joe,wolter,wa,welbungin,4344,1,sulman place,,08 03349185,7072294,3,NoRole
rec-49277-org,rec-31403-org,chi,f,36,19800222,mr,,can,nsw,chifley,4726,8,monaro crescent,,2 04236106,2144608,8,NoRole
rec-21817-org,rec-37462-org,eng,f,34,19820228,,kaitlyn,fairclough,vic,cosgrove,4563,68,majura road,,8 74655022,9433794,0,NoRole
rec-57743-org,rec-85955-org,usa,f,31,19850219,,bailey,greene,vic,humevale,4104,4,,,08 86846097,3562006,9,NoRole
rec-54308-org,rec-35516-org,eng,,32,19840721,,abbey,rowntree,nsw,university of wollongong,3672,38,kingsford smith drive,,02 99416307,3743239,1,NoRole
rec-38014-org,rec-33415-org,usa,,12,20040629,,ruby,dillon,qld,blythdale,6061,181,burnie street,row 1,3 07439481,2892104,5,NoRole
rec-26844-dup-0,rec-36662-org,unk,f,25,19911135,,rohn,sheremetjev,qld,ipswih,2075,6,sparkef close,,3 78001440,9172885,2,NoRole
rec-82668-org,rec-12591-org,nor,f,38,19781208,,declen,guidon,nsw,south grafton,4714,1,burge close,,2 73709818,5275942,2,NoRole
rec-27183-org,rec-81-org,usa,f,29,19871002,,mitchell,,wa,joondanna,3072,12,rosman circuit,lasswade,618 00950940,2313709,5,NoRole
rec-40021-org,rec-29603-org,chi,f,23,19930419,,jemma,,qld,elphinstone,4503,7,,peridon vlge,3 01672187,8855212,1,NoRole
rec-72733-org,rec-64620-org,afg,f,13,20030203,,hannah,sarwari,vic,trawool,2217,54,teague street,the manor garden,618 81617877,9269204,2,NoRole
rec-4974-org,rec-43239-org,rom,f,31,,,isabelle,rusu,vic,coleraine,3046,152,kadina crescent,north rocks park,618 65407040,6286371,1,NoRole
rec-1116-org,rec-2301-org,ger,f,25,19910115,ms,solomon,bartolf,qld,kardinya,6056,48,longmore crescent,,613 09563458,5328643,2,NoRole
rec-2450-org,rec-27708-org,dan,f,9,20070607,,joshua,hedhoft,vic,branxholme,3352,13,streeton drive,,8 17541157,6130244,4,NoRole
rec-19669-org,rec-55851-org,pol,,25,19910726,,joshua,dobrzynski,nsw,catherine hill bay,3147,153,anstey street,,612 54286919,6288601,4,NoRole
rec-40633-dup-0,rec-41042-org,unk,m,35,19850528,,harrisln,aarny,qldu,taun ton,3356,19,blanc court,,3 83232201,2049961,4,NoRole
rec-40480-org,rec-15473-org,cze,f,22,19940505,mr,troy,horak,vic,barrabool,3030,15,john close,,8 18142180,8473560,9,NoRole
rec-50952-org,rec-28556-org,usa,m,20,,,shannon,fisher,vic,bulleen,4740,30,carslaw street,,618 73375599,2605279,4,NoRole
rec-63572-org,rec-53772-org,usa,,33,19831031,dr,jamie,peck,qld,lockhart,2212,24,chandler street,,613 59828492,5425002,5,NoRole
rec-43426-dup-0,rec-26775-org,ger,,,19860413,ms,danief,stabler,wau,kalbarri natinal park,6065,01,tyson street,,08 24788285,5689942,2,NoRole
rec-86104-org,rec-10584-org,eng,f,25,19910310,ms,jenna,southers,nsw,bemboka,2578,2,anketell street,georgedale,612 62573007,2165960,1,NoRole
rec-23890-dup-0,rec-23655-org,vie,f,,19100616,,daneil,phu,vc,newyn,4213,45,quandong street,,,8268971,7,NoRole
rec-29322-org,rec-81272-org,ara,f,24,19920511,,charlie,daneen,nsw,hilldale,4210,9,bragg street,lumley,02 72720204,7010011,4,NoRole
rec-17059-org,rec-83758-org,ger,,27,19890805,,wade,sttzer,sa,port wakefield,4030,36,crick place,,07 55297762,8612197,0,NoRole
rec-34380-org,rec-58913-org,eng,f,30,19860414,,hayley,bullard,nsw,fennell bay,2280,4,jabanungga avenue,adelaide dental hospital,02 91660212,2799875,2,NoRole
rec-87294-org,rec-87276-org,eng,,,19060329,,thomas,,vic,kennett river,3174,22,furey street,,618 90057858,9470080,6,NoRole
rec-10622-org,rec-80333-org,chi,f,22,19940215,ms,sarah,wan,qld,toowoomba south,2478,79,east place,,613 69771600,9014480,3,NoRole
rec-80897-org,rec-59785-org,ser,f,25,19910518,,hannah,hren,,arundel,6028,159,macdonnell street,george forbes house,03 48395116,5848361,1,NoRole
rec-62884-org,rec-77940-org,eng,f,21,,ms,jordan,thorn,qld,marys creek,3186,179,forsythe street,,3 53974771,4416761,3,NoRole
rec-6386-dup-0,rec-5853-org,chi,m,34,19821104,ms,emmet,lim,nw,ballyroe,2584,52,diamond srreet,,02 75642483,5385290,8,NoRole
rec-5622-org,rec-69969-org,usa,f,33,19830601,dr,robbie,gaines,qld,stony creek,6148,58,mawalan street,pacific villas,613 50287745,3665743,6,NoRole
rec-8993-org,rec-20903-org,ara,f,30,19860303,,liana,durdanah,sa,point mcleay,6162,50,leakey place,,617 25060707,7378220,1,NoRole
rec-86325-org,rec-86204-org,,f,23,19930219,,natassia,leung,wa,augusta,2830,5,hoskins street,tharlane,08 27702730,8526134,3,NoRole
rec-45892-dup-0,rec-32493-org,usa,g,21,,ms,dimitri,labm,,melville,2485,11,,,02 09258615,4769081,7,NoRole
rec-38274-org,rec-70253-org,eng,m,,19400306,,douglas,holme,vic,watchem,2220,21,bindon place,kialba,8 78727870,5148295,6,NoRole
rec-35143-org,rec-87478-org,fin,f,35,19810604,,kyra,waltari,nsw,binda,,1,o'grady place,,2 83443020,3578218,9,NoRole
rec-1659-dup-0,rec-22465-org,unk,,30,,ms,sarw,scogun,nsw,daroobalgie,2199,169,elizabeth crescent,,612 64735944,4782392,5,NoRole
rec-57438-org,rec-81846-org,chi,m,27,19890116,,aiden,ge,,dural,4128,85,rudall street,,04 48334967,8045342,1,NoRole
rec-67927-org,rec-44096-org,chi,f,31,19851206,,jessica,lian,nsw,jerrabomberra,2204,30,,,,5150905,8,NoRole
rec-65080-org,rec-22850-org,por,f,10,20060105,ms,bianca,pessao,qld,trinity park,2023,165,ironbark crescent,caravn park,613 35988459,6665326,8,NoRole
rec-6970-org,rec-40144-org,chi,m,41,19750811,pfc,isabelle,szu,wa,cardiff,4650,4,lavan place,silverpoint,618 96130645,6143184,9,NoRole
rec-84403-org,rec-44264-org,dan,f,,19370129,,isabelle,qvist,wa,attadale,5045,35,holroyd street,island court,8 04682430,4939563,7,NoRole
rec-41640-org,rec-43684-org,unk,,13,20030731,,jacqueline,aarcy,vic,clarendon,3038,16,de burgh street,willows trees,08 58449356,5690712,3,NoRole
rec-15637-org,rec-59418-org,eng,,30,19861224,,kelsey,harrelson,nsw,elands,6028,4,stace place,,2 79929221,4878979,8,NoRole
rec-38041-org,rec-24981-org,eng,f,21,19950324,,jack,scrivens,sa,inglewood,2763,15,verbrugghen street,,7 41243117,7830698,4,NoRole
rec-45013-org,rec-56584-org,eng,f,24,19921208,dr,jack,acker,vic,bethanga,4343,96,katz place,ponderosa,8 86998344,2243731,4,NoRole
rec-75825-dup-0,rec-31863-org,unk,m,32,19840919,,charelotte,aaberg,nsw,hickeys nreek,3191,,bega flcts,,,3670664,3,NoRole
rec-76136-org,rec-41869-org,ind,f,30,19860111,,holly,kishnani,nsw,the junction,3351,10,waugh close,,04 00049180,2363548,6,NoRole
rec-71892-org,rec-51734-org,hun,f,,19891024,,isaac,nagy,nsw,mooball,4069,35,burrendong street,,02 57744088,6492843,9,NoRole
rec-3150-dup-0,rec-42269-org,ind,,34,19821216,,caitlyn,chjetan,nsw,pillarv alley,2566,20,bosworth ircuit,,02 28429259,3348286,8,NoRole
rec-17234-org,rec-53270-org,unk,f,28,19880618,,reganne,abat,,box hill south,2088,31,warramoo crescent,wallaces ck,02 75169296,4675152,8,NoRole
rec-56667-org,rec-31562-org,hun,m,22,19941014,,isabella,istvÃnffy,vic,wickliffe,3028,10,staaten crescent,,,6700703,3,NoRole
rec-35431-org,rec-42477-org,tur,m,25,19911027,ms,marko,turk,nsw,tullamore,2617,60,preddey way,,612 99388099,8331790,2,NoRole
rec-18801-dup-0,rec-5808-org,ind,,24,19929704,pfc,emna,narayanaswamy,qls,caloundra west,3148,53,mcmillan vrescent,,613 84240765,8662081,4,NoRole
rec-67704-org,rec-23744-org,chi,m,,19370528,,carly,gao,,thornleigh,2162,2,curr place,,07 21031956,2847452,0,NoRole
rec-33015-org,rec-66839-org,ind,f,42,19740208,,lily,lalita,nsw,,5043,97,burdekin street,,02 70252029,1435998,8,NoRole
rec-24526-org,rec-77420-org,ger,f,24,19920227,cpt,brydee,henkel,vic,heywood,5006,13,mcalpine place,,08 71553127,9576595,3,NoRole
rec-69241-org,rec-10595-org,ina,f,32,19840830,,jackson,lie,,hamilton,6112,5,kingsford smith drive,opal cove resort,07 48612499,1519832,2,NoRole
rec-52765-dup-0,rec-20315-org,chi,f,26,19839923,hon,anika,sying,,wanneroo,2304,248,tauss place,,07 01501500,1197575,4,NoRole
rec-77126-org,rec-75089-org,usa,m,30,19860722,,madison,todd,vic,moorooduc,2164,4,southern cross drive,roblinvale,04 78028009,3231891,2,NoRole
rec-49286-dup-0,rec-5765-org,ind,g,,19920410,,ebonu,luthria,qld,mount buller,4387,4,kingsmill street,,08 16414458,1809840,2,NoRole
rec-18377-org,rec-88593-org,tha,,,19730617,,alexandra,tantasatityanon,nsw,clifton,2100,17,sternberg crescent,,612 26170142,2418732,0,NoRole
rec-25358-dup-0,rec-49692-org,eng,,32,19840509,mr,olivia,merrickson,wa,,2761,29,wattle treet,,07 32588248,9426680,2,NoRole
rec-30469-org,rec-58748-org,unk,,11,20050806,,,scime,nsw,jamberoo,,207,toohey place,,612 88137514,5655997,1,NoRole
rec-12442-dup-0,rec-12161-org,unk,f,40,19761101,,arren,abasi,wa,karlkurla,6500,1,crockettplace,,8 81749478,7116040,0,NoRole
rec-9641-org,rec-52177-org,unk,f,33,19830613,,ruby,aaberg,vic,koondrook,4510,102,wanganeen avenue,glenmore,04 53968039,6957821,9,NoRole
rec-23478-org,rec-53362-org,usa,f,23,,ms,harvey,hartman,,frenchs forest,2536,78,lyndon street,,04 64636589,5154656,2,NoRole
rec-88444-org,rec-44527-org,usa,f,22,19940531,,leah,rojas,,balwyn north,2486,8,edmond close,belgrave arcade,08 94398330,2555920,2,NoRole
rec-22749-dup-0,rec-28957-org,,f,35,19831201,,alana,hawes,wa,drysdale river,3084,18,belconneb way,village rosetta,618 29898836,1447118,6,NoRole
rec-69617-org,rec-2802-org,unk,f,30,19860221,ms,lachlan,abbetmeyer,,bucasia,2528,58,durack street,,07 29296343,3915469,3,NoRole
rec-70146-org,rec-15254-org,usa,f,25,19911003,,marley,trevino,vic,fairfield,3021,49,boolee street,riverbend,8 12089259,2884688,4,NoRole
rec-46696-org,rec-15987-org,ger,f,,19370222,ms,rosie,rangosch,nsw,south granville,,95,wanganeen avenue,,2 28181830,5313386,7,NoRole
rec-46724-org,rec-70963-org,eng,f,33,19831003,,thomas,summerfield,vic,wyongah,2291,17,bauhinia street,,618 21474926,5136600,6,NoRole
rec-82918-org,rec-68690-org,eng,,31,19850718,,macy,michaels,,campbelltown,5037,26,tubb place,,07 20967942,7052934,2,NoRole
rec-53177-org,rec-66847-org,eng,,,19500730,,ethan,thorn,qld,craigie,3350,23,wisdom street,,03 75493374,9743489,1,NoRole
rec-41331-dup-0,rec-58939-org,swe,,33,19803309,,claore,yorijsson,vic,macleay usland,2165,83,mauger place,,618 24883425,1672635,7,NoRole
rec-34608-org,rec-71283-org,usa,f,31,19850730,mr,libby,lynch,qld,bartle frere,4217,8,taylor street,,03 26022603,6897558,4,NoRole
rec-3433-org,rec-29219-org,eng,f,32,,,william,alfson,qld,coconuts,3393,4,warrai place,,3 92736266,7730094,1,NoRole
rec-32806-org,rec-43486-org,afg,f,,,pfc,iain,dalazak,nsw,aylmerton,2573,16,kirkcaldie circuit,moonah,612 72843296,1624423,2,NoRole
rec-59922-org,rec-21842-org,cze,f,38,19780716,,nathan,vajda,vic,three bridges,6210,11,curtain place,,8 81723677,1261180,1,NoRole
rec-43019-org,rec-2503-org,ara,f,34,19820818,ms,jayden,hooria,wa,narembeen,2076,94,popplewell place,,08 81456475,2542580,1,NoRole
rec-695-org,rec-37144-org,ind,,,19270330,ms,coby,kittur,act,symonston,2066,1,twamley crescent,,612 48136407,1600005,9,NoRole
rec-70114-org,rec-31342-org,cze,f,,,,jordan,cernosek,sa,yacka,5018,50,burn street,,07 01734554,2575402,6,NoRole
rec-26884-dup-0,rec-9904-org,eng,f,,19150705,,charlotte,victos,,nyroa,4510,5,western hilk street,,07 81307543,2908059,0,NoRole
rec-45754-org,rec-57136-org,rus,,29,19871223,,kaela,ivano,wa,hamersley,4350,12,tullaroop street,the willows,8 61862084,2353339,3,NoRole
rec-83004-org,rec-89259-org,nor,f,30,19860625,,paige,bernardsson,,bedford park,2262,22,wylde place,,07 85996125,1486032,7,NoRole
rec-78637-org,rec-79663-org,unk,,,19930819,ms,hugh,strazzari,sa,coromandel valley,4305,65,bates street,rosehill,7 23094851,1867471,5,NoRole
rec-58701-org,rec-59225-org,usa,f,28,19880901,,charlotte,summers,nsw,fiddletown,2112,101,andrew crescent,,2 84296045,1668554,9,NoRole
rec-87707-dup-0,rec-42298-org,chi,j,,19579130,,liam,kiu,qld,glenden,2370,3,tenison-woodd circuit,,,9398707,2,NoRole
rec-67745-org,rec-60954-org,chi,f,,19181109,ms,nicholas,xin,sa,point mcleay,2122,238,backhouse street,,617 79859979,1928088,3,NoRole
rec-39926-org,rec-34473-org,unk,f,,19060521,,amber,abbetmeyer,vic,nilma,6041,5,a'beckett street,,8 92359196,2824169,1,NoRole
rec-21117-dup-0,rec-41731-org,usa,f,30,19860106,dr,kiera,berh,nsw,rufas river,4175,13,sparkecs close,,2 19235747,6863048,9,NoRole
rec-54485-org,rec-86040-org,ind,m,36,,mr,jacob,bassi,nsw,moulamein,6233,15,elizabeth crescent,,02 50836057,4580293,9,NoRole
rec-58798-org,rec-33660-org,chi,m,31,19851004,,isabella,ko,,boat harbour,2564,17,longmore crescent,,07 64851167,5481348,1,NoRole
rec-42453-org,rec-53092-org,eng,f,34,,ms,chelsea,tasker,nsw,holsworthy,2528,1,bunduluk crescent,,,5404416,0,NoRole
rec-64221-org,rec-39873-org,ser,,,19541113,ms,samantha,kraljevic,nsw,bonnells bay,2000,2,lachlan street,gordonvale,02 56615120,1843169,5,NoRole
rec-11374-dup-0,rec-81067-org,ger,c,24,19920802,dr,isabella,stammel,nsh,fedrral,5062,3562,mcquade close,chilton heights,02 97314336,8006888,8,NoRole
rec-11053-org,rec-60162-org,usa,f,,19831126,,barkly,foley,qld,birchgrove,2323,5,clem hill street,,3 21486848,9009239,4,NoRole
rec-14594-org,rec-61861-org,usa,m,35,19811008,,emiily,adkins,vic,marungi,2047,2445,summerland circuit,,618 85014635,2159836,3,NoRole
rec-7703-org,rec-49470-org,eng,f,27,19890603,,amy,nathans,,new farm,2605,7,conlon crescent,northwest medical centre,04 22928311,7010843,9,NoRole
rec-38301-org,rec-77668-org,eng,f,34,19820104,,lachlan,,qld,wynyard,2280,22,mcilwraith close,,03 91886295,9667545,0,NoRole
rec-75515-org,rec-9363-org,jew,f,34,19820730,,madeleine,watterman,sa,park holme,2263,9,ashburner street,kimberley down,617 91535280,2112076,8,NoRole
rec-4845-org,rec-31061-org,usa,,32,19840614,ms,fergus,maldonado,nsw,bemboka,3478,5,keverstone circuit,,2 02486243,2981056,7,NoRole
rec-60675-dup-0,rec-84886-org,spa,n,,19851017,,kye,sota,qld,prairiewood,2014,39,mcbryde crescent,,08 39408185,5422552,9,NoRole
rec-50513-org,rec-36686-org,rus,f,,19361005,,jessica,dmitrenko,nsw,chipping norton,3207,1,leahy close,blacklead farm,02 59085611,6893332,8,NoRole
rec-27734-org,rec-37471-org,chi,f,29,,ms,cooper,tan,wa,redbank plains,4103,56,,kinjibi,08 00200521,8813838,5,NoRole
rec-87037-org,rec-33916-org,eng,f,32,19840203,mr,luca,oliverson,vic,rosebud west,2602,87,kanangra place,,04 19368599,6390727,9,NoRole
rec-4159-dup-0,rec-24846-org,eng,f,25,19870923,dr,sacah,gaskin,,glen innes,2066,54,casey crescent,stud downland,03 32366044,9874083,5,NoRole
rec-86096-org,rec-59860-org,gre,f,12,20040517,,lewis,savvides,vic,durham lead,2480,77,archibald street,raworth cottage medical practice,618 10086724,4839635,9,NoRole
rec-14709-org,rec-36174-org,jew,m,34,19820225,ms,imogen,ophir,vic,cardinia,,2,menkens court,,,4140150,5,NoRole
rec-60245-org,rec-56620-org,chi,,,19220614,hon,cameron,suu,vic,carlingford,3890,93,clive steele avenue,,8 13639545,7944471,2,NoRole
rec-32764-org,rec-14219-org,unk,m,22,19940811,ms,amber,straw,wa,cooya pooya,6065,6,chauncy crescent,,618 00538259,7707413,5,NoRole
rec-10107-dup-0,rec-34979-org,eng,g,30,19860814,,luoise,anthonyson,vic,dromana,2077,8,sherbroole street,,02 67902175,6661935,4,NoRole
rec-60470-org,rec-65384-org,ind,m,34,,,bodhi,chhatlani,nsw,nelungaloo,3807,5,keverstone circuit,,02 29604201,6688783,5,NoRole
rec-6711-org,rec-83046-org,chi,f,,19051023,,laura,lei,vic,blowhard,5290,30,stuckey place,,618 34277643,6795965,8,NoRole
rec-77695-org,rec-20890-org,eng,,28,19880624,,karissa,winterbottom,vic,walpeup,6150,14,lefroy street,,08 13435908,2193020,7,NoRole
rec-71775-dup-0,rec-51387-org,ind,,32,19840528,,jame,shashwfat,vix,niddriw,4032,556,,,04 92150876,9957455,3,NoRole
rec-34255-org,rec-44673-org,ind,f,30,19860813,dr,james,bakhru,qld,carrandotta,2540,3,love street,,3 24838179,8618116,2,NoRole
rec-77546-org,rec-34396-org,unk,,43,19730916,,katherine,sclafani,,kedron,3190,23,dryandra street,,03 27255754,8273400,5,NoRole
rec-77807-org,rec-53101-org,tha,,21,19950710,,kelsey,wongrutiyan,,crescent head,5633,14,ebden street,janefield,02 79543448,6470490,1,NoRole
rec-78255-dup-0,rec-89680-org,ind,f,33,19810616,ms,neneh,vaibhav,vicx,skye,3175,97,mirning cfescent,moondani,8 83399967,1833312,7,NoRole
rec-62479-org,rec-9385-org,,f,30,19860401,,alisa,lomman,qld,coles creek,4074,42,alfred hill drive,,03 75967199,8095553,4,NoRole
rec-82223-org,rec-20223-org,usa,f,30,19861213,,ethan,marsh,nsw,limbri,4120,4,colquhoun street,,02 10433929,9824782,1,NoRole
rec-82330-org,rec-52733-org,eng,f,31,,,ethan,alvey,qld,kelvin grove,3820,83,english court,,3 83353751,1961738,6,NoRole
rec-64723-org,rec-44123-org,unk,f,28,,,sophie,aarcy,nsw,middle camp,3020,24,federal highway,aprt 504,08 35956150,9881214,4,NoRole
rec-42481-org,rec-37300-org,usa,f,,19321112,,bailey,gross,vic,frankston,4122,41,dangar place,rosetta village,8 61597564,2102065,1,NoRole
rec-11828-org,rec-86034-org,eng,,30,19860502,,joel,patrickson,nsw,newcastle east,4516,16,burvill place,,,3594602,6,NoRole
rec-9024-org,rec-64664-org,ser,,36,19800305,,kalli,mehmedovic,nsw,taree,4066,60,marungal avenue,ferndale,612 48337701,4129834,9,NoRole
rec-74361-org,rec-35714-org,eng,f,34,19820311,,,aiken,vic,moonambel,2032,28,sculptor street,cheshire,08 16372275,8249248,9,NoRole
rec-13012-dup-0,rec-20151-org,usa,,28,19880105,,jaclson,morgn,nsw,mitchells flat,6241,88,duffy street,beltrasna tngus stud,612 12877808,6003072,9,NoRole
rec-73563-org,rec-2245-org,usa,f,25,19910912,,callum,paul,qld,long flat,3218,26,lampard circuit,albion heights,3 95936331,5635696,6,NoRole
rec-4945-org,rec-54562-org,afg,m,33,19830703,mr,andrew,hotak,vic,brunswick east,3143,34,huddart court,toowoomba,618 62784367,9699022,9,NoRole
rec-49093-org,rec-14925-org,unk,m,34,19820823,,riley,schwanke,sa,trott park,6722,15,coolibah crescent,ngukurr community,7 02175318,7960078,3,NoRole
rec-76037-org,rec-57883-org,por,f,30,19861211,ms,isabella,correia,nsw,green point,3033,9,duterrau crescent,,04 58070638,3647080,3,NoRole
rec-37220-org,rec-86447-org,afg,f,23,19931129,,claudia,razarh,qld,wurtulla,4352,129,,glenanare,3 41137100,4000825,8,NoRole
rec-20993-org,rec-21421-org,unk,m,33,19831214,mr,jayde,aarcy,vic,woodford,2286,7,murchison street,,08 85659381,9692237,8,NoRole
rec-63737-org,rec-78769-org,eng,,,19450204,,lily,kipling,vic,werneth,3810,57,wybalena grove,,618 50340645,1285462,1,NoRole
rec-26455-org,rec-5742-org,cze,f,34,19820526,ms,tess,krysiek,qld,anderleigh,6107,38,attunga street,hillcourt,3 44290838,6676388,3,NoRole
rec-5373-org,rec-38538-org,usa,m,19,19970727,pfc,sophie,mason,nsw,surfers paradise,2440,33,kangaroo court,,2 96387983,2157337,4,NoRole
rec-9291-dup-0,rec-21591-org,eng,f,30,19860330,,dylan,hackett,tas,paterspnia,3188,323,,,7 55027172,9379564,9,NoRole
rec-20445-org,rec-84650-org,cze,,12,20040626,,sophie,tomco,nsw,oakhurst,3072,27,blackham street,,2 93835595,3060900,6,NoRole
rec-7212-org,rec-68473-org,ara,,34,19820628,,nicholas,alkandari,wa,wansbrough,2582,3,shumack street,,03 74940958,1578152,4,NoRole
rec-13068-dup-0,rec-7759-org,eng,f,25,19901428,ms,joe,gabrielson,ws,woolgorong,1225,,duffy dtreet,,08 14488673,6205985,2,NoRole
rec-68320-org,rec-63120-org,chi,m,7,20090420,mr,elizabeth,tin,vic,bolwarra,3207,33,marcus clarke street,,08 10801438,4715409,3,NoRole
rec-73065-org,rec-11578-org,unk,f,30,19860222,dr,ysobel,aaberg,vic,strathfieldsaye,5019,138,tallon place,hybernia park,8 28581889,4373802,2,NoRole
rec-86143-org,rec-79840-org,eng,f,,,dr,zac,abbey,nsw,newton boyd,2145,4,findlay street,,02 14868108,9892442,7,NoRole
rec-4322-org,rec-28163-org,usa,f,,19990725,,teagan,may,vic,valencia creek,4407,,birdwood street,,618 63747615,8283657,3,NoRole
rec-8053-org,rec-49893-org,rus,f,23,,,rhiannon,lenskaya,nsw,eumungerie,5158,4,redcliffe street,nullabean,2 86764109,9590958,9,NoRole
rec-55851-dup-0,rec-31127-org,,,30,19921108,,giuseppi,rundle,nsw,monkerai,6018,66,mileham street,,02 42430388,2543103,2,NoRole
rec-36939-org,rec-21380-org,ind,f,31,19850204,,ellie,megana,vic,bunbartha,3071,1,mcinnes street,,8 76426074,6519189,2,NoRole
rec-35175-org,rec-80798-org,unk,f,24,19920313,,matthew,aaberg,wa,ledge point,2203,,porteous crescent,,8 93424276,5479887,9,NoRole
rec-7517-org,rec-27453-org,unk,f,40,19760412,,benjamin,scopel,nsw,carinda,6390,20,westgarth street,,02 60176147,4728557,3,NoRole
rec-59092-org,rec-40790-org,chi,m,21,,dr,christopher,kwun,vic,ivanhoe,2337,21,mceachern crescent,blue hills,8 25894831,3790603,3,NoRole
rec-67486-org,rec-62292-org,chi,f,26,19900805,,zachary,fen,vic,doncaster,5113,63,chippindall circuit,,08 88965974,9745528,9,NoRole
rec-65885-org,rec-8999-org,usa,f,30,19861209,,oscar,livingston,qld,dundowran beach,3377,140,wenholz street,henry kendall hostel,,1373946,8,NoRole
rec-73913-dup-0,rec-7829-org,cze,f,,,mr,daen,talich,nsw,cooma,3186,2,twelve trees ctescent,,02 06673788,3582962,9,NoRole
rec-55815-org,rec-44761-org,swe,f,35,19810515,,yasmin,backstrom,nsw,mongarlowe,2155,113,bertram street,austral farm,02 04521719,7098708,5,NoRole
rec-87808-org,rec-70773-org,unk,f,31,19850510,,arabella,sciacca,nsw,arcadia,5570,15,chaffey crescent,,612 62168665,6193111,6,NoRole
rec-4488-org,rec-54954-org,fin,f,30,19860830,,claire,heikkilÃ,wa,south greenough,3305,29,launceston street,scarborough fair,8 29404274,6756229,5,NoRole
rec-57511-org,rec-73059-org,ger,f,26,19900221,,tiana,kelleners,vic,boolarra,2117,12,melrose drive,,08 70735200,2236876,1,NoRole
rec-74047-dup-0,rec-57377-org,tha,f,25,,,william,chirathivat,nnw,bony hill,6020,49,yuranigh court,glenmre,02 23057784,9548604,7,NoRole
rec-42409-org,rec-33453-org,,f,8,20080825,ms,deakin,creagh,nsw,tumbarumba,3150,4,ivo whitton circuit,,612 02534413,6952181,6,NoRole
rec-30028-org,rec-76015-org,ger,f,27,19890731,ms,alessandria,heynemann,qld,tablelands,3226,15,angophora street,barodoky,613 59134210,5037156,6,NoRole
rec-86632-dup-0,rec-81045-org,eng,m,,19300316,,jaspee,samuel,nsw,washpol,2092,109,brebner street,,612 77798990,4111243,2,NoRole
rec-26706-org,rec-30592-org,eng,,23,19930416,ms,clement,tennyson,vic,braeside,4606,121,leven street,,618 10883259,4875680,1,NoRole
rec-31126-org,rec-78759-org,usa,f,33,19830814,,abii,callahan,sa,millicent,2170,40,,,07 66279198,9129612,8,NoRole
rec-78689-dup-0,rec-45026-org,unk,u,32,19321129,,heath,straw,nsv,currimundi,2650,2,rankin sareet,kings vale,02 47698341,5269068,8,NoRole
rec-28019-org,rec-65284-org,usa,f,,19190204,,emiily,church,,swan view,,69,rose place,,02 26831380,8783038,2,NoRole
rec-83838-org,rec-40253-org,ger,f,,19091107,ms,kieren,rosskopf,nsw,salamander bay,3040,14,earle place,,2 27514221,9071823,3,NoRole
rec-55069-org,rec-46355-org,eng,,,19980508,ms,elise,marchand,nsw,elsmore,2506,39,,,,8168110,2,NoRole
rec-1600-dup-0,rec-45861-org,ind,f,,19801105,,hannahk,dambfia,voc,piangil,4570,18,coxen street,,,2096724,7,NoRole
rec-76098-org,rec-85304-org,afr,,31,19850820,ms,lucy,abiola,nsw,missabotti,3038,143,arthur circle,,612 75547881,2539677,4,NoRole
rec-19125-org,rec-84718-org,ser,,28,19880527,,jordan,kreso,wa,bindoon,3380,362,gurrang avenue,,8 85615814,3140528,5,NoRole
rec-23211-org,rec-41065-org,tur,,26,19901214,,ava,eyice,,taralga,7250,2,kallaroo road,homesite 3,03 96584266,1358106,7,NoRole
rec-47283-org,rec-77768-org,usa,f,32,19840708,ms,chloe,schneider,qld,somerset dam,2575,10,horsley crescent,,613 76909689,4520321,8,NoRole
rec-24561-org,rec-18562-org,usa,f,,19090531,,chloe,lee,qld,glenrock,2203,7,newman morris circuit,,03 37429291,9289529,0,NoRole
rec-9714-dup-0,rec-37036-org,ser,f,28,19830719,ms,chaelie,danieloic,vic,tallygaroopna,3557,405,atherton street,,8 82296565,4642055,7,NoRole
rec-30963-org,rec-37681-org,eng,f,23,19931230,,april,victors,qld,blackbutt south,2340,14,whyte place,yarrum heights,03 72812903,4984747,2,NoRole
rec-44039-org,rec-64152-org,usa,f,,19530710,mr,emiily,,qld,port of brisbane,3138,65,romani company royal military college,,3 86572412,4250998,4,NoRole
rec-62983-org,rec-4158-org,eng,f,,19190628,,grayson,kelsey,vic,browns plains,2257,10,copland drive,,08 67134024,4192521,9,NoRole
