rec_id,rec2_id,culture,sex,age,date_of_birth,title,given_name,surname,state,suburb,postcode,street_number,address_1,address_2,phone_number,soc_sec_id,blocking_number,family_role
rec-6521-org,rec-407-org,ser,f,,19380521,mr,william,pecanac,nsw,towrang,3728,23,clift crescent,ashville,2 53502626,4748740,7,NoRole
rec-705-org,rec-7608-org,ind,,27,19890601,dr,blake,ambwani,nsw,bowling alley point,7000,15,croton street,glenview,02 97321543,3106712,5,NoRole
rec-3307-org,rec-649-org,unk,f,31,19851227,,cooper,stratou,,balwyn north,3215,31,freehill street,fairway villas,02 88917475,4777586,1,NoRole
rec-8523-org,rec-5625-org,unk,f,,19220708,dr,april,aani,qld,ma ma creek,2200,2,mcalpine place,,04 70843781,7523586,8,NoRole
rec-7422-org,rec-7394-org,chi,,35,19811028,,harry,chiao,,boulder,2767,24,knights road,,08 32651033,4053534,1,NoRole
rec-8224-dup-0,rec-5784-org,chi,f,24,19920414,,zhuge,alicia,act,rivett,6027,68,dirrawan gsrden,,03 48763682,6955240,7,NoRole
rec-3606-org,rec-3349-org,usa,m,29,19870208,dr,noah,levine,nsw,greigs flat,2168,34,gaunson crescent,resthaven retire,2 71904877,9989689,5,NoRole
rec-2254-org,rec-5346-org,eng,f,30,19861028,ms,william,gibb,sa,holden hill,3074,144,griver place,,617 92391876,2739258,9,NoRole
rec-40-org,rec-2814-org,afr,f,26,19901006,,georgia,touray,vic,raywood,,27,wilkins street,loc 3276,08 26409699,5023941,1,NoRole
rec-4931-org,rec-6577-org,unk,m,,19240906,pfc,aidan,aaternir,,koongamia,2170,9,cowan street,cambridge park,02 80625207,3789208,6,NoRole
rec-2825-dup-0,rec-416-org,gre,f,8,20080422,,theothanou,lachlan,vic,koetong,4020,19,barr-smith avenue,,618 03196508,6053340,5,NoRole
rec-8973-org,rec-3239-org,usa,f,31,19851028,col,lachlan,edwards,wa,marradong,3133,40,conley drive,,618 96368252,5947338,5,NoRole
rec-4002-org,rec-4931-org,eng,m,28,19880807,ms,madeline,christison,qld,mcewens beach,3996,193,kauper street,,613 95406630,6550877,6,NoRole
rec-8720-org,rec-580-org,eng,f,,19970421,,jake,christianson,nsw,eltham,2283,33,skinner street,waratana,,8662261,1,NoRole
rec-3395-dup-0,rec-1128-org,usa,r,,20030703,pfc,ambrosia,townaend,vic,winchelsa,2291,,warrumbul street,,08 67955319,3022068,0,NoRole
rec-7770-org,rec-7302-org,usa,m,21,19950109,,erin,carter,nsw,macquarie hills,3003,79,downing place,,,7757739,6,NoRole
rec-5339-org,rec-2549-org,chi,f,40,19760617,,jackson,gong,vic,,2454,1110,tanderra crescent,,03 22665379,8500613,8,NoRole
rec-5523-org,rec-6893-org,ind,f,27,19890212,,fiona,rekhi,nsw,bilgola,3104,15,ballarat street,lotus lodge hostel,02 93423146,6200541,2,NoRole
rec-5103-org,rec-4253-org,usa,f,29,19870703,ms,caleb,barton,nsw,moruya,2536,541,goddard crescent,,612 56289815,1301045,9,NoRole
rec-5326-dup-0,rec-3360-org,ira,f,31,19850116,ms,trye,fars,qld,muldu,3250,5,fiveashqstreet,,3 70159838,8685341,0,NoRole
rec-4595-org,rec-2034-org,cze,,27,19890301,,deakin,olah,,normanhurst,3020,19,parsons street,,,3646427,9,NoRole
rec-3329-org,rec-8160-org,eng,f,29,19870222,pfc,micah,tracey,,bibra lake,3212,26,chevalley loop,kelda park,08 58074762,7425680,0,NoRole
rec-7876-org,rec-3560-org,usa,f,,19530705,,mitchell,curtis,qld,mcilwraith,6460,10,wayal place,bahloo,03 28100905,8273115,6,NoRole
rec-4840-org,rec-4018-org,eng,f,34,19821209,ms,jemma,osbourne,qld,glenwood,4053,65,saunders street,,3 57265021,3195013,5,NoRole
rec-5362-dup-0,rec-6813-org,usa,,11,20040528,ms,hollie,lai,vic,doncastercheights,3860,5,bruch road,,8 39804585,9972097,0,NoRole
rec-6034-org,rec-6494-org,usa,,28,19880120,,harrison,hudson,vic,minhamite,2194,120,barraclough crescent,,08 60725518,7911293,6,NoRole
rec-3133-dup-0,rec-3665-org,pak,,32,19840801,dr,eri,balpch,nse,croudace bay,3044,7,foskett street,,02 77267772,7098542,3,NoRole
rec-2748-org,rec-4633-org,spa,f,23,,mr,timothy,ulibarri,vic,viewbank,3218,21,anzac park,,04 74141647,9799039,9,NoRole
rec-8303-org,rec-292-org,usa,f,33,19831114,,kyle,hill,,williamstown,2323,5,eyre street,,04 14622988,1545925,5,NoRole
rec-4622-org,rec-2443-org,chi,,28,19881224,,reganne,liu,act,ainslie,4014,40,ferrett circuit,,612 20184134,6356900,0,NoRole
rec-2887-org,rec-1416-org,unk,f,,19790113,dr,ellen,straw,nsw,bagnoo,2525,227,learmonth drive,,02 62569669,8555227,0,NoRole
rec-5945-org,rec-3948-org,ser,f,23,19930816,,zachary,zorman,qld,kurwongbah,2207,26,wanganeen avenue,never die,03 92032548,5502653,4,NoRole
rec-7657-org,rec-5978-org,ind,f,,19810703,,petreece,adani,,kirra,2871,5,mauldon street,,04 26425117,8068547,7,NoRole
rec-1844-dup-0,rec-8607-org,eng,f,33,19803906,,dyan,quieg,,,4655,33,,,08 31898489,8398110,7,NoRole
rec-7940-org,rec-672-org,eng,m,33,19831126,,ryan,whittemore,nsw,south pambula,4725,14,larcombe crescent,zintara,2 45565017,8534126,8,NoRole
rec-3590-org,rec-1768-org,unk,m,12,20040106,,shelby,scinto,,hill top,4350,8,narryer close,sun city tourist park,02 31042907,3372375,5,NoRole
rec-8548-org,rec-5260-org,ina,m,11,20051119,ms,talia,kurniawan,nsw,dungowan,3128,220,ashburner street,,02 41905750,7603380,4,NoRole
rec-3270-org,rec-650-org,chi,m,10,20060402,,maddison,zou,sa,streaky bay,5097,12,newman morris circuit,mendip lodge,617 57444712,2236214,8,NoRole
rec-876-dup-0,rec-7745-org,unk,f,26,19900605,,,aballln,vic,wye river,2800,6,finniss crescent,,08 93956046,7009600,2,NoRole
rec-5560-org,rec-1957-org,eng,m,33,19830107,ms,rachel,abbey,nsw,greenlands,3071,7,beauchamp street,whylackie,02 02043625,8575464,6,NoRole
rec-1543-org,rec-4037-org,chi,f,,,,braedon,pau,wa,iluka,2227,20,counihan court,,618 24767076,3107873,1,NoRole
rec-4780-dup-0,rec-5724-org,unk,,23,19930316,dr,jessica,scirri,,moorookbark,5504,7,brake lace,,04 29350745,7476006,7,NoRole
rec-5890-org,rec-4972-org,sri,f,32,19840811,,lily,desilva,qld,ventnor,3194,14,sloane place,,3 86150346,3349990,0,NoRole
rec-2544-org,rec-1730-org,ger,m,25,19910122,,madison,gibsch,vic,princetown,4358,27,nagara street,,618 20092608,7761253,7,NoRole
rec-3553-dup-0,rec-3441-org,eng,g,29,19870501,,joek,mathaton,qld,nahrunja,2558,4,melba storeet,clinton caravan park,07 32002235,4216077,8,NoRole
rec-3285-org,rec-5997-org,ser,f,27,19891019,mr,cameron,ahmetovic,,port augusta,6023,40,boswell crescent,,03 07708043,5266385,9,NoRole
rec-4382-org,rec-3111-org,usa,,,19710526,ms,claudia,livingston,,jurien,3153,43,archdall street,churches arcade,,9814819,2,NoRole
rec-189-dup-0,rec-360-org,eng,f,23,19931004,,jared,arrington,vic,valle view,4261,80,minehan place,,08 16344796,6477331,5,NoRole
rec-4437-org,rec-8784-org,usa,f,41,19750610,,alexandra,hopper,nsw,kyeemagh,5120,22,monaro crescent,lashbrooke,03 39323971,1545544,6,NoRole
rec-703-org,rec-558-org,eng,m,35,19811005,,,kersey,qld,cedar vale,3000,35,haverfield place,glenavon,613 05776459,2126130,0,NoRole
rec-4289-org,rec-2735-org,unk,f,,19630816,mr,harrison,strawbridge,qld,warnung,3284,14,handasyde street,,613 49999884,7257138,8,NoRole
rec-4436-org,rec-990-org,nor,f,,19390720,rev,amber,kvarme,nt,howard springs,2151,23,wootton crescent,vinery,613 28556171,2283064,9,NoRole
rec-8652-org,rec-973-org,unk,,30,19861023,dr,luke,aaron,nsw,silverton,3125,6,spring range road,,02 31610054,6863315,5,NoRole
rec-1891-dup-0,rec-3582-org,chi,f,26,19900208,sgt,elyss,ssi,sa,maitand,3977,79,hayley street,tewantin plaza,7 08591300,3568643,8,NoRole
rec-8855-org,rec-4758-org,usa,f,37,,ms,jordan,howard,sa,glenelg south,4871,10,amaroo avenue,,07 31869492,7243977,3,NoRole
rec-8799-org,rec-3183-org,unk,f,24,19921223,ms,spyke,aaternir,,penshurst,4817,19,clianthus street,,04 15415371,1789001,2,NoRole
rec-3281-org,rec-1574-org,ser,f,,19380529,,erin,bedic,tas,dromedary,2905,225,spafford crescent,anzac house (cnr archer s street,07 90539135,6142508,6,NoRole
rec-7822-org,rec-1980-org,fre,f,32,19841206,,malakai,josselin,vic,narrawong,2132,20,donaldson street,,03 56683253,9530888,0,NoRole
rec-7963-dup-0,rec-3160-org,afr,f,,19790804,mr,samantha,taty,vic,,3341,19,macquoid place,allanale,08 74960838,4940505,3,NoRole
rec-4519-org,rec-3253-org,ind,f,37,19790414,mr,tyler,dingreja,nsw,waverton,2340,3,hargraves crescent,st john of god hospital,612 91280517,2186165,1,NoRole
rec-7820-org,rec-1439-org,usa,f,34,19820831,,gus,kline,wa,strelley,4017,79,,,02 15700738,7306023,0,NoRole
rec-2296-dup-0,rec-3987-org,unk,f,,19590215,,lucy,aoadi,vic,houston,3073,,staaten crescent,wesferham,618 09603639,9589241,8,NoRole
rec-7291-org,rec-2865-org,ind,f,39,19771028,,vanessa,behari,nsw,greenwood,2323,20,blamey crescent,,612 12152870,6796688,8,NoRole
rec-4514-org,rec-7460-org,unk,m,27,19891027,,samuel,stratou,act,evatt,3934,105,blamey crescent,,2 30052137,5600929,9,NoRole
rec-6083-org,rec-8256-org,unk,,28,19880720,,lachlan,strahn,nsw,teralba,6725,37,howitt street,,612 67278278,6688529,8,NoRole
rec-4258-org,rec-188-org,eng,f,24,19921003,,tayah,thomson,wa,chester hill,3002,12,britten-jones drive,murlali lodge,618 40703884,9251422,5,NoRole
rec-2803-org,rec-2067-org,usa,f,,19530920,,brody,schwartz,,beaumont,2519,33,brent place,banksia groves,03 34610699,1039253,7,NoRole
rec-3603-dup-0,rec-1545-org,ser,,35,19810619,,alyssa,pesa,nsw,holroyd,3419,19,campaspejcircuit,cnsltng stes geelong private hosp,04 83889509,9365314,8,NoRole
rec-3719-org,rec-3642-org,eng,f,8,20081001,mr,lachlan,smythe,nsw,bugaldie,6281,15,kelleway avenue,,02 78773197,3566967,8,NoRole
rec-4991-org,rec-6715-org,eng,f,34,19820506,,amelia,becket,vic,wurruk,4870,1,harcus close,,618 15603736,3558104,4,NoRole
rec-8065-org,rec-7919-org,usa,m,27,19891231,dr,jack,leung,nsw,ariah park,3030,6,murranji street,,,1917121,4,NoRole
rec-1272-org,rec-272-org,chi,f,,19790724,,annabel,hwo,,campsie,2570,60,fairfax street,,04 67674187,5886995,3,NoRole
rec-8800-org,rec-3310-org,fin,f,35,,,lukas,pÖyhtÄri,vic,glenmore,3163,74,archibald street,,03 99295764,1238029,9,NoRole
rec-5599-org,rec-5542-org,fre,f,,19380210,,ethan,lamarre,vic,gapsted,2528,27,beasley street,,618 45035882,7734375,3,NoRole
rec-8298-org,rec-4847-org,eng,f,24,19921101,,zachary,macneil,nsw,brocklehurst,2145,12,le souef crescent,,02 64348679,8235240,7,NoRole
rec-7397-org,rec-7108-org,ind,,33,19831013,mr,harrison,thakkur,nsw,cherrybrook,6280,23,mary potter circuit,,02 49650157,4513584,6,NoRole
rec-1416-dup-0,rec-8025-org,eng,f,,19096629,,kylie,jeffries,wa,northampton,6122,64,emily bulcoci crescent,banksia village,8 87581798,5351570,1,NoRole
rec-1988-org,rec-6093-org,eng,f,24,,mr,,roydon,,annandale,2170,19,sherbrooke street,,08 36840458,5694568,5,NoRole
rec-7278-org,rec-8675-org,ser,f,,19100908,,lachlan,dizdarevic,nsw,killarney vale,3805,40,glossop crescent,,02 46442457,7909189,5,NoRole
rec-1296-dup-0,rec-673-org,chi,f,53,19810640,,nichohas,miau,qld,gunnawarra,6208,38,sherbrookeystreet,,07 99910993,7165878,6,NoRole
rec-8271-org,rec-2442-org,chi,,,19700322,mr,finn,ouyoung,,west swan,5045,26,cromwell circuit,rockwood,07 58239576,9519262,1,NoRole
rec-6088-org,rec-6698-org,iri,m,30,19861118,,abbie,sams,vic,baxter,6030,25,canberra avenue,cliffney park,08 74520476,4933673,2,NoRole
rec-6596-org,rec-4825-org,usa,f,37,19790302,,alex,,vic,waurn ponds,4053,7,marchant circuit,,08 80127489,9779458,0,NoRole
rec-6439-org,rec-6300-org,usa,f,31,19850824,,ruby,bryan,,wangaratta,3073,11,mentha place,utopia,02 54505891,4281688,4,NoRole
rec-3223-org,rec-4973-org,por,f,32,19841213,dr,maria,bessa,nsw,armatree,3977,394,bingham circuit,,02 95316948,9039075,7,NoRole
rec-3075-org,rec-3868-org,chi,f,13,20030510,,emiily,ngai,nsw,baraimal,3148,5,tillyard drive,,2 92771543,7183122,1,NoRole
rec-1628-org,rec-6293-org,ind,f,33,19830125,ms,jacob,yalamanchilli,qld,formartin,3147,3,mansfield place,glendower,03 51400605,4104195,0,NoRole
rec-7984-org,rec-2616-org,unk,f,25,19910925,ms,julia,scoby,nsw,austral,2478,22,conyers street,,03 10543626,3242047,4,NoRole
rec-3674-org,rec-6632-org,,f,21,19951004,,bailee,reid,qld,forest ridge,4120,55,minnta place,,03 56346110,2475543,4,NoRole
rec-4097-dup-0,rec-3784-org,abo,,,19126324,,jacob,tap ai,,venu bay,2620,4,mayo street,,07 59152308,4662463,5,NoRole
rec-3841-org,rec-5651-org,ger,f,28,19880413,,jacqueline,brink,qld,buranda,2010,8,marcus clarke street,moonbi,03 54400364,7577254,7,NoRole
rec-1003-org,rec-8912-org,unk,,30,19860831,ms,luke,streich,qld,alsace,2620,38,cromwell circuit,,03 17406822,3341068,3,NoRole
rec-3989-org,rec-8344-org,ser,f,,19481126,,shandril,gribic,wa,baskerville,2565,5,bedford street,,07 14909840,2675678,8,NoRole
rec-8093-org,rec-8154-org,ina,f,11,20051209,,jarod,kurniawan,nsw,ando,4220,84,kirkland circuit,,02 48787206,8758968,5,NoRole
rec-5679-org,rec-231-org,por,,33,19830710,,jorja,oliveira,vic,tungamah,3564,23,southern cross drive,,618 45893445,6579797,3,NoRole
rec-4128-org,rec-294-org,eng,f,38,,,sophie,herbert,wa,lake hinds,3043,7,epacris place,glenburn,03 66481076,2470319,3,NoRole
rec-5058-org,rec-1847-org,chi,,20,19961007,dr,eloise,sheng,vic,waubra,2567,26,gellibrand street,yarrabee,08 86877456,1567233,5,NoRole
rec-6526-org,rec-4032-org,unk,f,26,19901227,,teegan,,nsw,bentley,2069,1,bates street,,612 18819955,3090230,6,NoRole
rec-4853-dup-0,rec-1451-org,chi,,36,19800317,mr,mathilee,cao,,tyabb,4702,25,lewis luxon avenue,ningana hostel,618 38830425,9890910,1,NoRole
rec-5476-org,rec-8452-org,ger,f,34,19820602,hon,hunter,guenthner,qld,trevallyn,3038,75,hazel smith crescent,,03 61778010,7209521,0,NoRole
rec-3993-org,rec-5975-org,rus,f,21,19950430,,rebecca,kovalenko,qld,trotter creek,3156,24,albermarle place,,08 83342331,1649221,6,NoRole
rec-3699-dup-0,rec-3085-org,tur,,28,19880413,dr,oscar,tayfru,,paralowie,2262,82,newman morirs circuit,iron shoe lodge,02 16749102,6161541,9,NoRole
rec-2193-org,rec-3908-org,eng,m,35,19811115,mr,daniel,earl,nsw,alstonville,6225,71,,smthfld,08 85968334,9598305,3,NoRole
rec-1899-org,rec-2560-org,ind,f,30,19860919,mr,,nandakumar,vic,tallygaroopna,2303,98,proctor street,mckail,618 72318824,4413226,2,NoRole
rec-3982-org,rec-5986-org,tur,f,30,19860831,,danielle,goyman,vic,yarroweyah,2533,194,marlock street,grndlwd estate,8 45542339,7480712,5,NoRole
rec-2235-dup-0,rec-958-org,unk,,26,19960524,dr,alannah,strawbridge,vir,hamiltion,2565,7,,banksia springs,08 52453262,8081591,5,NoRole
rec-1509-org,rec-8964-org,ina,f,10,20060101,,sara,budiman,tas,travellers rest,2011,45,kenyon circuit,wagin medical centre,07 39701551,9755093,1,NoRole
rec-2634-org,rec-2007-org,usa,,25,19911013,,luke,shannon,vic,red hill south,5108,5,,,8 47546133,8435450,7,NoRole
rec-4654-org,rec-3006-org,usa,f,36,19800816,ms,jacob,rose,wa,beela,2770,359,nyah place,vision park,618 08272621,6387009,6,NoRole
rec-3783-dup-0,rec-1507-org,chi,k,24,,ms,arche,jwos,act,targinie,3195,6,bonney street,,3 33904460,3353250,5,NoRole
rec-7774-org,rec-338-org,usa,f,37,19790915,dr,andrea,horne,sa,port macquarie,4221,5,charleston street,midlands terrace,7 90029662,5089541,3,NoRole
rec-1273-org,rec-187-org,eng,,36,19800614,mr,flynn,kimball,qld,moura,2487,5,gairdner circuit,,3 55539548,1860300,3,NoRole
rec-7390-org,rec-7370-org,usa,,23,19930324,hon,nicholas,garner,qld,morella,4850,11,shakespeare crescent,,3 59229297,6304633,4,NoRole
rec-7304-org,rec-3603-org,usa,m,35,19811019,,georgia,morton,wa,shackleton,2340,89,symers street,,618 67508910,8450021,2,NoRole
rec-8812-dup-0,rec-5645-org,eng,,36,19690730,dr,shelbb,scriven,vic,oaklandsjunction,2444,114,,kia-ora cottage,08 95440074,4421662,4,NoRole
rec-6434-org,rec-1560-org,usa,m,32,19841021,,benjamin,grant,wa,eighty mile beach,4213,16,blowering street,,618 07337901,1998292,6,NoRole
rec-3491-org,rec-2487-org,unk,f,30,19860421,,bertie,scorsone,,glenwood,2224,203,clement place,,07 70528165,6251920,9,NoRole
rec-5684-org,rec-3699-org,eng,f,38,19780509,,emma,brewster,vic,keon park,4520,20,ashley drive,,618 69076059,6257109,3,NoRole
rec-3189-org,rec-861-org,ind,f,35,19810210,mr,daniel,ramkumar,qld,springsure,3046,5,foskett street,roundswamp,03 77820690,7644679,4,NoRole
rec-4908-org,rec-229-org,chi,,,19610917,dr,riley,guang,nsw,kogarah bay,2533,8,southern cross drive,,612 19197857,6787741,0,NoRole
rec-2259-org,rec-2182-org,usa,,29,19870602,,xavier,wilkins,nt,the narrows,7017,133,garrad court,,3 26845516,2951939,3,NoRole
rec-6724-org,rec-5013-org,ger,,20,19961208,dr,abby,baumschlager,nsw,uralla,4870,410,steffanoni circuit,,612 23175464,4852886,4,NoRole
rec-2679-org,rec-4862-org,sri,f,26,19901216,ms,madison,bandartilleke,wa,wannamal,2540,77,cargelligo street,,618 93461556,8002385,5,NoRole
rec-2612-org,rec-6764-org,ger,,28,19880414,,william,kerper,nsw,cal lal,4105,135,sugarloaf circuit,,2 84222586,1316243,4,NoRole
rec-3778-org,rec-5492-org,,f,30,19860930,,kaitlin,calow,sa,walkley heights,3616,6,gairdner circuit,,617 67825218,5310108,1,NoRole
rec-6113-org,rec-2009-org,usa,f,,19660803,,imogen,vinson,nsw,stroud road,5108,289,beagle street,waiweer,02 74723935,3473312,3,NoRole
rec-5333-org,rec-8251-org,unk,f,12,20040729,,taylah,streich,sa,buckland park,3033,2,todd street,terranora,08 60568484,8671513,2,NoRole
rec-1574-org,rec-7399-org,usa,,,19600806,,makenzi,blackburn,,toowoomba,3730,44,lidgett place,,07 42371147,7385477,9,NoRole
rec-6177-org,rec-5142-org,ina,m,13,,,isabelle,sutanto,wa,elsternwick,3314,43,davis street,,618 25399655,2160656,4,NoRole
rec-1938-dup-0,rec-5280-org,unk,,82,19880528,,annabeylle,strahn,qls,mount tom,2133,21,govett olace,,613 40052982,4107006,7,NoRole
rec-2567-org,rec-156-org,unk,,26,19901225,dr,jake,strazzari,vic,frankston,4871,169,castlereagh crescent,,618 78282327,2287521,8,NoRole
rec-6942-org,rec-1113-org,wel,f,28,19880708,,joshua,beynon,vic,melton,4741,,fellows street,,08 94075200,6607077,3,NoRole
rec-6966-org,rec-211-org,unk,f,32,19840418,ms,matilda,scinto,nsw,voyager point,2710,54,cuthbertson crescent,hemco park,,7128065,5,NoRole
rec-2301-org,rec-604-org,usa,,31,19850623,,adam,carpenter,nsw,wallacia,4014,38,carnegie crescent,,02 77120739,4578869,0,NoRole
rec-4471-org,rec-2679-org,eng,,,19110903,,john,,nsw,bayswater,2010,50,foxall street,,612 20201021,5519168,4,NoRole
rec-8254-org,rec-516-org,eng,f,28,19880125,,alisha,gabriels,sa,tarpeena,3380,6,lexcen avenue,,07 64740064,9928926,5,NoRole
rec-6644-org,rec-5344-org,chi,f,,19660515,mr,olivia,nah,vic,,3152,4,barada crescent,,8 80516270,3158510,0,NoRole
rec-2789-dup-0,rec-521-org,dut,f,28,19880171,,anneliese,remvelts,vic,longlea,5069,,chermside street,,8 70316982,1084336,6,NoRole
rec-6612-org,rec-5662-org,usa,f,6,20100529,mr,mia,harrell,,craigmore,2617,149,callabonna street,,08 24812952,8683266,4,NoRole
rec-4220-org,rec-1941-org,eng,f,32,19840301,,jacob,abel,vic,wangaratta,3158,92,buntine crescent,eulong,618 42004729,7577338,9,NoRole
rec-5096-org,rec-6422-org,chi,f,21,19950326,ms,william,kei,vic,traralgon,2560,4,higinbotham street,allura waters,618 75477255,6273528,0,NoRole
rec-2668-org,rec-7157-org,cze,m,29,19871030,pfc,gabriel,vydra,nsw,warners bay,3081,1,,budgereebella,02 43872080,2311286,3,NoRole
rec-4537-org,rec-6302-org,eng,f,31,19850915,mr,amy,traves,qld,yatala,3187,26,weavell place,arulbin,3 94278249,4423131,5,NoRole
rec-7946-org,rec-3681-org,chi,,,19580521,,annabel,chi,vic,maiden gully,2480,4,ellis place,,8 55222748,3259211,2,NoRole
rec-55-org,rec-7114-org,usa,f,10,20060304,,charlotte,olson,wa,breera,4350,317,naas close,,8 48682369,6729234,2,NoRole
rec-4774-org,rec-5617-org,dut,f,,19190625,mr,darcy,,,toukley,3284,41,carleton street,waraba,07 24119974,4574160,3,NoRole
rec-5749-org,rec-968-org,eng,m,19,19970812,,james,herberts,qld,hamilton plains,6109,44,bimberi crescent,,3 54885913,1214134,6,NoRole
rec-2711-org,rec-4529-org,usa,f,24,19921102,,billy,cain,vic,coleraine,4870,2,greeves street,nine pines,618 96818325,4418102,7,NoRole
rec-5726-org,rec-2984-org,usa,f,,19450831,,mia,,vic,bylands,2072,54,,,618 73936656,4916967,6,NoRole
rec-4246-org,rec-4921-org,eng,m,11,20050816,,emiily,sharman,vic,branditt,2747,47,altson circuit,,08 10965341,3175253,7,NoRole
rec-1086-org,rec-3285-org,pak,f,29,19870811,mr,india,siddiqi,nsw,west hoxton,3048,192,bonney street,finis river,2 02773748,7305858,5,NoRole
rec-3116-org,rec-3002-org,,f,34,19820309,,connor,ryan,vic,carlisle river,2176,16,cabarita terrace,yurnga,8 67178461,6000496,4,NoRole
rec-2928-dup-0,rec-6798-org,usa,m,,,mr,broole,nievrs,nsq,modbury,0810,4,cossington smith crescent,bogandina prop,612 72139360,9086659,4,NoRole
rec-7546-org,rec-2332-org,eng,f,28,19880104,,isabelle,ryeley,qld,avoca vale,7310,4,doyle terrace,telopea park,,1525182,7,NoRole
rec-2205-org,rec-8049-org,usa,f,27,19891210,,james,mooney,wa,hamelin bay,4132,55,bunny street,,03 97263622,9360348,2,NoRole
rec-7364-org,rec-6968-org,eng,,22,19940807,ms,alexandra,wootton,vic,cardigan,2074,8,warrego circuit,vincent court,8 66065878,2401534,5,NoRole
rec-1869-org,rec-4801-org,,m,28,19880823,,harry,paterson,,blackbutt,3551,73,moroak street,,03 64789828,5406497,2,NoRole
rec-6309-org,rec-6166-org,spa,f,,19300323,,lily,castrejana,sa,south kilkerran,6432,11,giles street,milly milly,617 00047158,7774687,2,NoRole
rec-633-dup-0,rec-205-org,chi,f,55,19710120,ms,kylr,lyajn,sa,blanchetown,6026,52,national corcuit,,02 68213108,5283638,1,NoRole
rec-7540-org,rec-6479-org,usa,f,33,,,alexandra,salinas,nsw,the ponds,4220,9,jennings street,,2 80553230,5739458,0,NoRole
rec-3842-org,rec-1911-org,usa,,26,19900927,,mia,benton,qld,jamboree heights,3081,10,lumeah street,lykabetos,04 74527290,3103776,9,NoRole
rec-5953-org,rec-5209-org,swe,,29,19870906,,claire,arbman,nsw,appin,6056,90,wade street,greigs flat,,6861627,8,NoRole
rec-2491-dup-0,rec-3537-org,unk,f,43,,,alice,aballon,vic,alice springs,3134,62,mcculloch ctreet,corella,,9379913,4,NoRole
rec-1774-org,rec-5125-org,unk,f,38,19780903,,jacqueline,straw,vic,meadows,5417,4,,,618 49960593,6983089,3,NoRole
rec-312-org,rec-3641-org,tha,f,20,19961226,ms,bailey,preecha,nsw,allynbrook,2170,35,bonney street,,,7117900,9,NoRole
rec-6365-org,rec-4234-org,eng,,30,19860102,,christian,pottinger,qld,pymble,7248,52,munro street,,03 73821684,7327258,8,NoRole
rec-715-org,rec-3123-org,,m,12,20040112,pfc,cameron,ryan,nsw,moonbi,2775,12,twamley crescent,,,9456762,0,NoRole
rec-2817-dup-0,rec-1861-org,ind,f,,,,samuwl,jethwzni,,vincent,4608,2,roseworthyycrescent,,02 07320682,2580739,6,NoRole
rec-4401-org,rec-5488-org,eng,m,,,,chelsea,martinson,vic,walhalla,7321,46,sculptor street,,8 41470819,4245541,3,NoRole
rec-6368-dup-0,rec-2309-org,,j,52,19911216,pfc,arabella,donacldson,nsw,voyager oint,3029,3,,buderim meadows,,5941977,7,NoRole
rec-3210-org,rec-7058-org,unk,f,26,19901201,,sebastian,abbitt,vic,tandarra,2132,3,arnold place,central highlands medical centre,618 24332711,4866542,6,NoRole
rec-7576-org,rec-4286-org,abo,f,29,19870130,,jock,yunipingu,nsw,leongatha,2502,17,andrews street,villa 115,612 13479809,9649825,3,NoRole
rec-4930-org,rec-447-org,ser,f,23,,,annabel,milatovic,,kelmscott,2650,41,hawker street,,07 10210219,8997163,9,NoRole
rec-7385-org,rec-744-org,usa,f,24,19920227,dr,imogen,mendoza,vic,lynbrook,2296,88,melba street,maverick,,3877505,8,NoRole
rec-3556-org,rec-8535-org,usa,f,30,19860323,,jazz,levy,qld,meikleville hill,4872,72,starritt place,box range,613 08004263,8155511,6,NoRole
rec-6816-org,rec-1352-org,usa,,9,20070609,hon,stelio,paul,wa,toompup,3377,9,kiddle crescent,,08 96673018,5548400,7,NoRole
rec-4055-dup-0,rec-752-org,eng,d,,19450401,dr,olivi,green,qld,highlad park,4163,98,,,03 11393320,8044864,9,NoRole
rec-4384-org,rec-657-org,chi,,26,19901217,,lauren,ning,vic,kongwak,3214,35,castleton crescent,,8 11887569,8412840,0,NoRole
rec-5842-org,rec-3743-org,abo,f,,19890804,,eliza,ofanengaue,sa,cudlee creek,2009,19,,strathdene,07 58976379,4890238,4,NoRole
rec-8683-org,rec-4656-org,usa,f,22,19940422,,harley,bowers,nsw,bonnells bay,5114,433,torrens street,,2 68976065,2874553,4,NoRole
rec-3754-org,rec-6724-org,,,27,19890826,,ethan,nguyen,nsw,millthorpe,2444,26,ferry place,golden ball homestead,02 04374718,5163948,3,NoRole
rec-4779-dup-0,rec-8321-org,eng,m,35,19810121,,zachacriah,riee,wa,kwinana beach,7000,10,horan olace,garaweh,,5837389,3,NoRole
rec-7134-org,rec-1851-org,usa,f,38,19781116,ms,anton,kirkland,sa,forestville,4300,1,dumas street,hd curramulka,07 29054693,1057868,7,NoRole
rec-1987-org,rec-1229-org,usa,f,34,19820807,,julia,gibson,act,kingston,6210,358,karri street,villa 2,02 32118883,4422023,6,NoRole
rec-8353-org,rec-2889-org,unk,f,36,,mr,paige,,sa,goodwood,6059,1274,paul coe crescent,,617 72184336,3732308,5,NoRole
rec-3830-org,rec-3925-org,usa,f,19,19970515,,samuel,butler,nsw,south golden beach,2207,11,tillyard drive,sierra oaks,2 57925299,9696516,6,NoRole
