rec_id,rec2_id,culture,sex,age,date_of_birth,title,given_name,surname,state,suburb,postcode,street_number,address_1,address_2,phone_number,soc_sec_id,blocking_number,family_role
rec-3381-org,rec-188-org,unk,f,34,,,joshua,scinto,wa,kellerberrin,2579,398,maharatta circuit,,618 95535252,4734936,4,NoRole
rec-984-dup-0,rec-3357-org,usa,,24,19920610,,blae,woodard,,broadwater,3106,1,william wilkibs crescent,,8 90346961,3658870,9,NoRole
rec-2681-org,rec-3624-org,usa,f,,19861110,,shantal,doyle,nsw,berkeley vale,3163,20,stace place,,02 69373709,5063697,7,NoRole
rec-665-org,rec-262-org,unk,f,,19360414,,thomas,strangway,nsw,warriewood,7052,110,burkitt street,villa 2,612 98844508,2466028,1,NoRole
rec-3090-org,rec-703-org,usa,f,21,19950527,ms,,mann,,newstead,2912,2515,cleeve place,bonnington,04 59670946,7684479,8,NoRole
rec-1109-dup-0,rec-3701-org,eng,,10,19970129,mr,mikhaula,haward,nsw,lud,4842,349,castleton crescent,,612 91275404,5220334,8,NoRole
rec-577-org,rec-2815-org,jap,,43,19730620,,blake,muruyama,wa,the basin,0822,27,stubbs crescent,wallaby,08 17415934,5714854,7,NoRole
rec-3666-dup-0,rec-3061-org,unk,f,28,19911128,ms,tommie,,vif,yarrsville,2566,1,monaro crescent,bass highway,8 36031724,2303970,4,NoRole
rec-717-org,rec-3881-org,eng,m,7,20091125,,david,keegan,vic,krowera,3620,10,marconi crescent,,08 19719935,2420801,7,NoRole
rec-72-org,rec-2719-org,eng,f,9,20071007,,fergus,bramson,,penrith,6407,26,de burgh street,,07 16820141,4086452,0,NoRole
rec-368-dup-0,rec-3077-org,eng,f,32,19820418,,talia,nathanson,wa,goomalling,4007,,seddon plce,hindman screet,8 42612629,5550156,4,NoRole
rec-122-org,rec-2541-org,vie,f,,19490301,,jacob,bui,vic,docklands,4061,12,whitty crescent,yarrimbah,8 69613966,1111689,6,NoRole
rec-1851-org,rec-1888-org,unk,f,,,,gianni,abbondandola,vic,sandhurst east,2111,,crisp circuit,,8 93023167,8397055,4,NoRole
rec-1753-dup-0,rec-1011-org,eng,g,24,19921224,,braedon,earo,qld,lynford,2304,3,worrell poace,,613 75429712,3351537,9,NoRole
rec-3711-org,rec-3486-org,eng,f,28,,pfc,giuliana,newell,wa,gingin,2450,51,clifford crescent,,618 11378141,1112054,7,NoRole
rec-947-dup-0,rec-523-org,usa,f,29,19870144,,wong,ryan,nsw,waterviewh eights,2068,13,,,2 33643445,2641470,8,NoRole
rec-1521-dup-0,rec-3510-org,tha,f,32,,,emiely,pramoj,nsw,bungonia,2211,122,farncombbplace,,2 95530402,2998985,6,NoRole
rec-3967-org,rec-1698-org,jap,,35,19810721,,jock,ono,tas,notley hills,3496,30,callaghan street,,07 51428209,8616120,8,NoRole
rec-1524-org,rec-1704-org,ser,f,24,19920430,ms,kaleb,sestric,sa,ngunnawal,2466,15,kingham place,lake macquarie vlge,07 75766452,3031581,8,NoRole
rec-930-dup-0,rec-2403-org,chi,m,25,19870720,,chriatina,ssuma,qlj,tallai,4005,56,elseybstreet,,613 74451247,9596275,6,NoRole
rec-1486-org,rec-2324-org,usa,f,,19330110,,eden,howe,vic,torrumbarry,6022,90,wambaya crescent,tingara vlge,8 08704711,4891292,7,NoRole
rec-1180-dup-0,rec-64-org,chi,,24,19920083,,hsiao,isabella,sm,port rickaby,3149,17,majura aenue,,7 49919930,1321978,3,NoRole
rec-1817-org,rec-1039-org,ind,m,,19091224,,chloe,buchar,tas,redpa,3079,245,truganini place,,7 60966880,2376064,7,NoRole
rec-3376-org,rec-2473-org,unk,f,32,,ms,gabrielle,aballon,vic,baarmutha,2285,50,sherwood circuit,sec 791,08 01919167,8025054,5,NoRole
rec-864-org,rec-2161-org,tur,f,32,19840315,,jake,binark,nsw,kings langley,3194,7,cockcroft avenue,,612 95703212,7675562,1,NoRole
rec-1976-dup-0,rec-3897-org,eng,f,36,,,courtney,dicl,bsw,tol land,2153,12,girrahween street,st vincents hospital,07 68851055,6288171,2,NoRole
rec-3422-dup-0,rec-863-org,dan,f,21,19890827,hon,jack,halkenhvad,viv,tungmaah,6060,69,peacock pzlace,,02 85937988,5788702,4,NoRole
rec-2292-org,rec-1880-org,unk,f,35,19810711,dr,jessica,straw,nsw,laurieton,0870,47,rawlings place,,2 31630730,4363518,1,NoRole
rec-1987-org,rec-2477-org,ira,f,27,19891201,ms,benjamin,tabatabaei,nsw,clemton park,2010,388,colebatch place,,02 90278645,4003722,0,NoRole
rec-2845-dup-0,rec-2490-org,nor,,,,mr,kyle,nyberg,qkd,oak vlley,2117,256,munro street,,03 77374032,1229627,2,NoRole
rec-721-org,rec-3800-org,usa,f,,19221012,ms,natalia,holt,qld,dutton park,2300,17,paul coe crescent,,03 12593951,7463469,4,NoRole
rec-2562-dup-0,rec-3973-org,eng,f,31,19850921,,alisa,donalds,voc,5540,pearcedale,28,euree street,,,1554664,9,NoRole
rec-2523-org,rec-3011-org,eng,f,36,19800620,ms,jessica,winter,nsw,cooks hill,4570,3,torrens street,,612 67627442,8791828,0,NoRole
rec-2070-dup-0,rec-208-org,chi,u,28,19880519,hon,ruvy,shek,nsmw,penshurts,3034,34,ranken place,,2 90700604,6147805,1,NoRole
rec-1633-org,rec-1709-org,eng,f,21,19950611,,madison,goode,sa,pasadena,3065,8,streeton drive,rowethorpe,617 71059818,5764613,0,NoRole
rec-2540-dup-0,rec-1543-org,dan,m,33,,mr,nichplas,brÝnstedt,nzw,monteagle,4156,14,meymott place,,2 22479787,9811269,7,NoRole
rec-3656-org,rec-3685-org,,m,11,20050628,,owen,chandler,tas,lilydale,6154,125,bundey street,,617 94273157,2772957,2,NoRole
rec-2533-org,rec-303-org,ser,f,34,19820410,,cooper,hodzic,nsw,edderton,2594,416,frankland street,,,4237626,0,NoRole
rec-1149-org,rec-2562-org,por,f,40,19760403,ms,benedict,peteira,sa,hynam,2261,,tarraleah crescent,,7 50180351,8688631,3,NoRole
rec-2184-dup-0,rec-2092-org,unk,f,20,19963016,,arabella,,nsw,longuevile,6212,44,beasley street,,02 92007191,8277758,0,NoRole
rec-1859-org,rec-1973-org,eng,,25,,,chelsea,badcock,nsw,walkley heights,4218,30,sorlie place,,612 51827374,6706676,9,NoRole
rec-1639-org,rec-1286-org,rom,,25,19910708,,cooper,chitul,nsw,bargo,2213,16,marri street,,08 47918176,9764769,2,NoRole
rec-605-dup-0,rec-1922-org,eng,d,34,,,lucy,bourke,wa,badginagrra,3168,12,clive stedle avenue,,618 44660301,4872448,0,NoRole
rec-636-org,rec-2643-org,eng,f,31,,ms,oliver,dennel,vic,macedon,4116,15,gleadow street,arndilly,8 41764781,3429980,0,NoRole
rec-591-org,rec-3774-org,chi,f,31,19850527,,jordan,zheng,wa,hamersley,4510,33,linger place,orena,618 95884081,4881282,8,NoRole
rec-2570-dup-0,rec-3596-org,eng,i,23,,,katelyn,aiken,,ardeir,3130,8,bugden aenue,,07 86106848,1037537,7,NoRole
rec-2260-dup-0,rec-3424-org,afr,d,83,19781208,ms,chloe,dossou,vic,kerang,3169,1019,sherbrooe street,irrigat ion farm,8 06898296,1187208,9,NoRole
rec-3224-org,rec-1242-org,ser,,23,19930624,,eden,divac,nsw,red range,4556,53,diamond street,,02 00764364,2737846,8,NoRole
rec-2722-dup-0,rec-3322-org,ind,m,25,19480320,ms,mitchell,pillax,vic,chandlers hill,2216,37,,,617 43270052,6079496,5,NoRole
rec-1282-org,rec-144-org,eng,m,29,19871128,dr,abbey,mathaton,,dalby,3166,20,bimberi crescent,bara park,04 41394983,3248828,0,NoRole
rec-1210-dup-0,rec-126-org,usa,f,,19851205,,holly,haydgn,vic,culnes,3007,,brigalowxstreet,,618 00461119,8366555,5,NoRole
rec-3213-org,rec-316-org,unk,f,31,19851021,,leah,abat,nsw,monkerai,5255,69,sugarloaf circuit,,03 06228540,8492890,8,NoRole
rec-2212-org,rec-127-org,eng,m,34,19821010,,georgia,elder,,nelson,3337,50,currie crescent,sect 329,04 77680966,1917696,5,NoRole
rec-1588-org,rec-74-org,unk,f,,19740506,,jack,streich,act,ingleburn,2360,8,armstrong crescent,,02 99660637,6659232,0,NoRole
rec-1293-dup-0,rec-3519-org,chi,f,35,,,thomas,yin,qln,jackson north,2560,43,marr svtreet,,04 95245323,8156326,2,NoRole
rec-682-org,rec-576-org,,f,23,19930201,ms,,badman,nsw,alfords point,3152,55,luehmann street,,02 46626575,8196833,7,NoRole
rec-546-dup-0,rec-2959-org,ara,f,26,19901204,,alexandra,raameen,qld,brandycreek,4074,52,parfitt crescent,,04 86093344,9646463,3,NoRole
rec-2073-org,rec-3494-org,unk,m,24,19921109,ms,archer,scoby,nt,parap,2192,6,aspinall street,,613 48301211,3582115,6,NoRole
rec-3971-dup-0,rec-3690-org,unk,q,21,19951211,,anika,,sa,gepps czross,3073,48,paul coe crescent,,,4747958,1,NoRole
rec-1649-org,rec-577-org,eng,,,19620603,,zachariah,brownlow,vic,benalla,4223,40,finniss crescent,,8 77680048,4483477,2,NoRole
rec-672-org,rec-2989-org,chi,f,31,19850926,,ethan,kuang,vic,preston,4165,5,chauncy crescent,,03 92834897,1319779,8,NoRole
rec-2667-dup-0,rec-2660-org,pak,l,38,19780330,pfc,cameron,andarwis,nsw,taee,4818,28,blacket tstreet,briony downs,612 14877417,6479827,9,NoRole
rec-813-org,rec-2234-org,usa,f,,19771215,mr,adam,spencer,vic,mininera,4558,4,moseley place,,08 95885385,2342931,9,NoRole
rec-450-dup-0,rec-548-org,chi,,29,19860405,,sopjie,gou,nsw,tatham,2275,8,maltby vircuit,lowerwood,03 86172576,6080734,5,NoRole
rec-3889-org,rec-3465-org,eng,f,26,19900531,,ella,ryer,nsw,dinoga,6110,77,savige street,tintenbach,2 03295152,2940121,7,NoRole
rec-3957-org,rec-2372-org,ind,f,28,19881022,pfc,victoria,vijayarangan,qld,causeway lake,4104,37,,,3 00298049,4484160,2,NoRole
rec-461-dup-0,rec-2102-org,eng,f,,19230222,ms,lachlan,chrisitnson,,,2190,52,pope sgreet,,,8240107,1,NoRole
rec-696-org,rec-207-org,eng,f,32,19841201,ms,isabelle,shelby,qld,woondul,6066,,kenyon circuit,,613 06104678,1772978,4,NoRole
rec-2830-org,rec-3567-org,cze,f,21,19951030,,timothy,kovac,nsw,woomargama,2580,9,findlay street,research station,2 38395161,8102165,7,NoRole
rec-1957-org,rec-1389-org,dan,f,8,20080923,,shane,rosenkrantz,qld,fairney view,2745,10,pike place,,613 08466367,2672641,3,NoRole
rec-2849-dup-0,rec-1703-org,unk,,32,19840819,ms,giorgia,stratou,nsw,jindera,4076,355,kirwan circuit,craigles,02 29571371,4560382,9,NoRole
rec-238-org,rec-1604-org,usa,f,,19380310,,harrison,whitfield,qld,cape gloucester,3223,7,bimberi crescent,,03 82693668,3129828,8,NoRole
rec-3451-org,rec-3879-org,ind,f,23,19930209,,ellouise,cheenu,nsw,st clair,4506,35,sherwood circuit,,612 07488541,5662757,5,NoRole
rec-351-dup-0,rec-2973-org,usa,f,,19630204,,rosie,graves,vic,boltn,2450,8,coomb street,swinton,618 43056849,1295490,2,NoRole
rec-3475-dup-0,rec-3863-org,ind,,,19930722,,jaxni,pritmviraj,nsw,punchbowl,2340,,mckail crescent,,02 25342857,2297530,1,NoRole
rec-3657-org,rec-3136-org,eng,f,30,19861115,ms,robin,huxtable,act,australian national university,4013,40,marshall street,,612 45731902,4582656,2,NoRole
rec-2114-dup-0,rec-3098-org,eng,f,13,20039420,ms,,turnbull,,cabbage tre creek,3184,9,lewis luxton avenue,,8 92795467,6388323,1,NoRole
rec-1184-dup-0,rec-350-org,,,,19550506,mr,hollb,stylianooulos,vci,,2440,101,boroniaodrive,,08 14382469,8969073,3,NoRole
rec-882-dup-0,rec-1548-org,ind,,26,19900626,ms,godia,george,qld,degilbo,2869,90,allman cprcuit,,3 25677125,5977970,7,NoRole
rec-3567-org,rec-1717-org,chi,f,28,19880108,,thomas,pong,qld,jambin,6330,29,canberra avenue,,03 15389374,7359440,7,NoRole
rec-463-org,rec-2835-org,chi,f,30,19860506,,harrison,fu,sa,melrose park,4812,68,ferrett circuit,,617 79737887,3748585,5,NoRole
rec-786-org,rec-1018-org,unk,,25,19910201,,emiily,aaron,nsw,biggera waters,4161,27,river street,loc 14738,2 15053002,7037913,3,NoRole
rec-2350-org,rec-1394-org,unk,,30,19860403,,prudence,aaron,vic,rushworth,2443,35,evan place,,8 79885246,2061056,6,NoRole
rec-1901-org,rec-1229-org,chi,,29,19871105,,james,tian,sa,point mcleay,3055,346,sid barnes crescent,,07 48326576,8661231,7,NoRole
rec-1988-org,rec-602-org,ina,,32,19841102,,elki,budiman,vic,glen waverley,3074,22,jensen street,brentwood village,618 86264194,2898280,9,NoRole
rec-1333-org,rec-3053-org,usa,,32,19840208,ms,,ferrell,qld,mount sheridan,6430,18,duffy street,mirinjani vlge mirinjani hostel,613 26955451,7257567,9,NoRole
rec-1022-dup-0,rec-1480-org,chi,f,13,19860301,ms,zarlia,mos,vic,smytheslcreek,2174,4,cornelian place,,08 79704428,2594148,7,NoRole
rec-2022-org,rec-2816-org,eng,f,35,,,jai,kevinson,qld,coonambula,4122,4,monkman street,combogolong,03 00372611,7871550,8,NoRole
rec-3952-dup-0,rec-333-org,pol,z,,19120114,,danil,dlugopllski,qld,west croydon,7277,227,goodchild street,glennore,03 21735036,9582172,0,NoRole
rec-3417-dup-0,rec-541-org,unk,r,,19130627,ms,zara,scolastique,viv,4153,russells bridge,30,froggatt street,,618 85593993,7062578,4,NoRole
rec-1124-org,rec-658-org,ara,f,30,,,georgia,hijrah,qld,jubilee pocket,4075,235,hardman street,townview,03 91050913,3597574,2,NoRole
rec-514-dup-0,rec-511-org,usa,,,19190269,,jacynta,deleon,,homebjsh,6432,135,glencros sstreet,,03 10081479,4100766,2,NoRole
rec-1505-org,rec-2454-org,chi,f,,,,william,qiao,vic,wooragee,5016,,streeton drive,,08 49065485,6409964,4,NoRole
rec-3350-dup-0,rec-3693-org,usa,,20,19960308,dr,tenei lle,owens,viv,willara,4178,26,burramurra avenue,stonehenge,618 17019365,4773183,1,NoRole
rec-1969-org,rec-442-org,usa,f,12,20040328,,tyler,chavez,vic,maidstone,2168,63,barber crescent,seaforth senior citizens vlge,8 16253330,4988482,0,NoRole
rec-1690-org,rec-3368-org,unk,,32,19840301,,brooke,streckfuss,vic,narbethong,5045,31,guthridge crescent,,,9687543,8,NoRole
rec-2619-org,rec-3794-org,eng,f,29,19870913,,nicholas,pressley,wa,melaleuca,2680,32,bacchus circuit,,03 72082727,7391967,6,NoRole
rec-761-dup-0,rec-692-org,gre,f,,,,page,,vi,coolaroo,4074,35,grove wybalena,,618 40569405,8220555,9,NoRole
rec-3652-org,rec-657-org,sri,f,32,19840817,,chloe,kwawansha,nt,raaf base tindal,5158,86,darwinia terrace,,3 85022194,9035915,8,NoRole
rec-3479-dup-0,rec-2007-org,,,27,19890323,mr,ella,sijscic,ns,terriga,3550,22,bendora crescent,,02 37889385,9923755,9,NoRole
rec-2054-org,rec-3568-org,ara,f,33,,,harrison,mahfuzah,nsw,niagara park,2831,370,,amherst village,02 30414776,9400284,4,NoRole
rec-3677-org,rec-2938-org,ser,f,35,19810711,,pearson,scherr,act,australian national university,2750,19,forbes street,homewood,612 61863570,2409570,3,NoRole
rec-1043-org,rec-1630-org,tha,f,,19830216,,thomas,srichure,nsw,ashfield,3201,123,mugglestone place,,2 95170259,3156348,0,NoRole
rec-1166-dup-0,rec-3564-org,unk,f,32,19841003,,libby,abbatosta,a,pedler creek,2603,1,rossarden street,bega flats,7 59505011,6712461,0,NoRole
rec-3113-org,rec-2151-org,chi,m,37,19791229,,samuel,miu,vic,scotts creek,5018,91,wyatt street,idle hours,8 23629838,9254744,0,NoRole
rec-2908-org,rec-1965-org,ser,m,35,19811201,,joshua,trgovec,qld,east innisfail,4221,4,salmond street,brentwood vlge,3 46180239,6459344,2,NoRole
rec-3722-org,rec-1968-org,usa,f,29,19870819,,danny,mcclure,nsw,barham,6076,7,gatliff place,white rock,612 20485844,6390141,1,NoRole
rec-3486-dup-0,rec-1801-org,unk,f,23,19844913,mr,maddisn,streich,qld,,3717,,leichhardt street,,613 19173897,5819741,5,NoRole
rec-53-org,rec-2355-org,usa,m,28,19880922,dr,dylan,clayton,vic,tuerong,3033,177,lort place,,08 13398374,1711234,1,NoRole
rec-3630-org,rec-3404-org,unk,f,,19460518,,jeremy,straw,wa,boranup,6064,50,norton street,,618 08355154,3182572,7,NoRole
rec-2712-dup-0,rec-1856-org,hun,f,34,19720528,,,fÖdes,,frankston,,377,beazleycrescent,fenner hall,08 34490356,3931670,8,NoRole
rec-3390-org,rec-1358-org,eng,m,19,19970910,,annabel,bloxam,nsw,cromer,2146,8,badimara street,,612 02751818,9694006,8,NoRole
rec-2854-dup-0,rec-386-org,eng,,32,19840605,dr,loui,anthonydon,vic,albanvale,2093,7,dalley crescent,,03 66931371,5518670,1,NoRole
rec-3801-org,rec-1217-org,ser,f,34,19820820,,kieran,dmitrovic,vic,swan marsh,2478,9,homann place,rosehill,618 37998107,3619912,2,NoRole
rec-2432-org,rec-3125-org,usa,f,,19640801,,lucy,church,,ravenshoe,2579,4,hadleigh circuit,,02 57778552,4128733,2,NoRole
rec-100-org,rec-2970-org,chi,f,31,,,thomas,kam,vic,fairfield,2147,21,torrens street,,8 80177848,3765867,7,NoRole
rec-2887-dup-0,rec-1978-org,unk,,25,19921115,pfc,charoie,scihto,nsw,north strathfield,3285,10,jabanungga svenue,,02 74376650,7140036,8,NoRole
rec-339-org,rec-963-org,hun,f,,19050421,ms,lachlan,kratz,nsw,coonabarabran,2720,408,munga place,,612 45081040,5774704,0,NoRole
rec-1373-org,rec-2332-org,eng,f,11,20050820,,abbey,victorsen,qld,varsity lakes,2196,,lawrence wackett crescent,peridon vlge,03 16460866,5037885,6,NoRole
rec-3734-org,rec-3238-org,unk,m,,19750922,mr,riley,aballon,vic,toolong,2333,27,campaspe circuit,,618 97471915,7653768,8,NoRole
rec-2873-dup-0,rec-2025-org,eng,f,,19010820,,emiilh,mcnabb,nsw,tamworth,7300,4,sternberg frescent,,612 26594015,3195641,9,NoRole
rec-1105-org,rec-736-org,usa,f,32,19841211,,benjamin,castro,sa,rose park,3135,11,matina street,stoney creek,07 32795563,5899972,3,NoRole
rec-1527-dup-0,rec-2340-org,,f,,19920930,,timthy,weidenhofer,ns,swansnea,3465,4,derrington crescent,,2 19469891,5552415,5,NoRole
rec-3252-org,rec-3918-org,ind,f,24,19920718,mr,crystal,mangalvedhe,nsw,coalcliff,3126,24,flinders way,,612 34646931,8852273,1,NoRole
rec-3736-dup-0,rec-87-org,usa,g,29,19871228,,talia,white,nsw,matheson,1201,4,,,,3268841,7,NoRole
rec-3641-org,rec-798-org,eng,,38,19780213,,emma,samuel,nsw,rockdale,6112,95,pethebridge street,,2 17555064,2837613,9,NoRole
rec-1968-org,rec-2361-org,chi,f,43,19731113,,sophie,paau,vic,east keilor,2234,64,musgrove street,hartford,08 17066632,3949610,4,NoRole
rec-3243-dup-0,rec-637-org,eng,f,35,19810209,ms,lachlna,clawson,,mona vle,0807,7,mcmillan crescent,,08 80264465,9005686,3,NoRole
rec-1997-org,rec-2618-org,ger,f,29,19870705,pfc,amy,segel,nsw,bangalee,3216,41,lampard circuit,sunnyview,02 50591505,3171084,4,NoRole
rec-3370-org,rec-2353-org,usa,,22,19941106,ms,caleb,kaufman,nsw,taren point,2319,18,maclagan street,,2 32892065,3577504,1,NoRole
rec-3622-dup-0,rec-1269-org,spa,m,30,19860326,,taylwah,sarmiento,,marmbion,5337,342,mcleod plsce,,02 46736474,4449074,5,NoRole
rec-881-org,rec-359-org,unk,f,24,19920624,,catherine,strampher,,mcdowall,5038,31,hyndes crescent,,02 45298412,8103470,5,NoRole
rec-1799-org,rec-2621-org,fin,,,19950503,,joshua,lansivuoni,qld,coen,2030,5,derrington crescent,,613 08893639,6244330,9,NoRole
rec-3362-dup-0,rec-2227-org,unk,,,20051030,,stephanie,scottjackdon,qltd,devereux creek,2232,13,clift crezcent,,,6586757,2,NoRole
rec-3541-dup-0,rec-1793-org,eng,,,20050617,ms,logan,dickenson,nso,double b ay,4151,40,gorman ctescent,,612 80168576,8308559,6,NoRole
rec-3317-org,rec-3669-org,swe,,35,19810906,,jasmine,bengtsson,nsw,glen alpine,2551,7,balfour crescent,kurawong,02 71843098,2279149,2,NoRole
rec-1556-org,rec-3870-org,eng,m,31,19850414,,joshua,bullard,nsw,stewarts brook,2299,22,knox street,,02 87436297,1177365,7,NoRole
rec-1355-org,rec-3543-org,unk,,37,19790917,,sophie,aani,qld,daintree,3228,47,murrell place,,07 13145766,5175988,3,NoRole
rec-2364-dup-0,rec-2338-org,eng,f,,,mr,gracie,hutson,,rokeby,5630,16,titheradgevplace,colonial park cvan,04 70346498,1234064,0,NoRole
rec-684-dup-0,rec-1618-org,jew,,26,19900218,,jaspwr,weizman,wa,millendon,6298,166,foremanplace,kendle breen,618 23157120,3364019,1,NoRole
rec-3964-org,rec-1506-org,ind,,31,19850312,ms,matilda,ramila,sa,torrens park,3616,43,antill street,,07 75762477,9676217,1,NoRole
rec-1378-org,rec-2012-org,chi,,31,19850514,ms,lewis,kwun,vic,katamatite,2110,81,boolimba crescent,,8 60991420,5933027,9,NoRole
rec-2091-dup-0,rec-2104-org,abo,f,36,19800845,ms,sarah,munyarrvyun,,stockton,4567,107,sayer pslace,,08 29136384,8203966,6,NoRole
rec-2764-org,rec-3308-org,ger,f,29,,,finn,steinem,nsw,wagga wagga raaf,4220,15,kangaroo court,omearas farm,02 53812971,5667086,3,NoRole
rec-853-dup-0,rec-2035-org,eng,,26,19900713,mr,jared,smthe,nsw,hill top,2880,61,callaway xrescent,australian fair west,2 25747066,6724617,8,NoRole
rec-3911-dup-0,rec-3222-org,eng,d,26,19901207,,thomas,ellisson,ws,wanneroo,4207,10,falkiner lace,,08 77712919,2574113,5,NoRole
rec-784-org,rec-484-org,eng,f,36,19801008,,madeline,abraham,sa,frewville,6153,3,burns circuit,,7 63151745,2963524,8,NoRole
rec-2484-dup-0,rec-965-org,usa,,,19480913,,tesa,dennis,nsq,picton,2230,8,furey street,,2 76017231,4427579,6,NoRole
rec-2565-org,rec-707-org,unk,f,29,,ms,shanaye,scopel,qld,bowen hills,3840,21,duffy street,,02 55334660,7973534,9,NoRole
rec-1268-dup-0,rec-1093-org,unk,c,12,20041301,ms,macy,abbitt,nsw,upper myall,4886,4,arndell street,elston,2 98999931,9016451,7,NoRole
rec-453-org,rec-1614-org,ind,f,9,20070522,ms,lachlan,kakkar,,albury,5280,208,namatjira drive,,02 05542029,4489525,3,NoRole
rec-1885-org,rec-1402-org,chi,f,25,19911210,,jade,bian,qld,cleveland,4502,57,wyangala street,,3 46411560,7826065,7,NoRole
rec-778-org,rec-2863-org,unk,f,10,20060317,,damien,scolastique,wa,koorda,3073,9,ambalindum street,,08 51294219,6203754,5,NoRole
rec-184-dup-0,rec-1940-org,ind,,33,19830525,,joshya,sanakidis,nsw,warracknabeal,3073,15,bunburystreet,,2 36091528,4115672,1,NoRole
rec-120-dup-0,rec-566-org,unk,f,28,19880128,,seth,aaberg,qlr,sapphire,6061,12,de circuit little,omearas f arm,3 90000010,4391656,6,NoRole
rec-1971-org,rec-58-org,usa,f,29,19871120,,kirra,woodard,vic,loch sport,2151,1,ayers street,,08 77800973,2746573,3,NoRole
rec-3220-org,rec-3017-org,chi,f,23,19930105,,jakob,nieh,wa,mcalinden,3805,18,beetaloo street,,8 58172227,9713132,2,NoRole
rec-1677-dup-0,rec-2218-org,ser,f,39,19830813,pfc,finn,,qld,chitaway point,4870,11,bayley street,witsend,02 46147069,1055196,7,NoRole
rec-2390-org,rec-2125-org,eng,f,30,19861010,,amber,walterson,vic,newhaven,2229,371,scott street,hartley st school,02 05129299,3226665,3,NoRole
rec-3854-org,rec-1154-org,ser,f,39,19770312,,lachlan,privsek,qld,sunnybank,2038,33,currie crescent,,613 38272561,3586351,9,NoRole
rec-833-org,rec-2789-org,usa,m,32,19840913,,heath,mccarty,nsw,annandale,6432,6,beddome place,denny downs,612 34717922,8700569,0,NoRole
rec-3524-org,rec-1316-org,eng,f,31,19850322,,mitchell,mcniel,sa,beaumont,4051,203,starritt place,,07 70175409,4259732,0,NoRole
rec-3029-dup-0,rec-98-org,eng,f,27,19890114,,aifen,travrs,qlda,darlington,2436,8,lansellbcircuit,,613 15883801,5896730,5,NoRole
rec-1377-org,rec-1031-org,unk,f,30,19860415,,arabella,strahn,nsw,tumbi umbi,2533,101,windradyne street,,612 86716313,9759904,0,NoRole
rec-412-dup-0,rec-749-org,afg,f,24,19923025,ms,riley,azizi,,longeville,2022,248,raphael lose,,612 63792369,6825615,1,NoRole
rec-2343-org,rec-2381-org,ser,f,25,19910420,,finlay,pecur,nsw,dundas,2641,8,duigan street,,02 10300032,3065228,7,NoRole
rec-3704-dup-0,rec-2319-org,ind,g,36,19861089,,katelin,manekshaw,,plympton south,5159,30,allchin dircuit,,07 12857486,8619977,9,NoRole
rec-75-org,rec-606-org,eng,,,19280601,dr,joshua,kimball,qld,,2140,9,galway place,,613 96842371,1581279,5,NoRole
rec-3122-dup-0,rec-1364-org,chi,,,19430821,,andrew,yeh,sa,ottoay,,24,service gtreet,,07 84007777,4807027,3,NoRole
rec-454-org,rec-404-org,ger,f,21,19950912,,harry,kiefer,qld,toowong,6109,37,mcconnel crescent,,613 14555677,4337419,4,NoRole
rec-3200-dup-0,rec-3286-org,usa,i,37,19791101,,joshua,mckay,vc,yallourn north,6350,715,hemmings crescent,,618 33501404,6493916,5,NoRole
rec-3853-org,rec-2370-org,usa,f,25,19910307,,emerson,clayton,nsw,chinchilla,4214,66,martens crescent,,2 87759082,4349681,7,NoRole
rec-2556-dup-0,rec-3942-org,eng,m,20,19960206,,lauta,christopher,ac,harmah,2541,4,carbeen street,,612 01218998,6030151,1,NoRole
rec-3895-org,rec-958-org,chi,f,,19690310,,lachlan,ger,nsw,bonnyrigg,3019,311,macfarland crescent,belaradah,2 52459688,7977320,2,NoRole
rec-1710-org,rec-3113-org,unk,m,30,19860121,dr,ellorah,strazzari,nsw,caves beach,3207,133,federal highway,,2 31147861,6637564,4,NoRole
rec-2730-dup-0,rec-3720-org,ind,,,19307627,mr,calev,gursahzni,ns,kingswood,3000,13,monson place,,02 82248257,1180851,6,NoRole
rec-2954-org,rec-1952-org,unk,m,,19691217,,logan,scopel,vic,st albans,2264,28,eggleston crescent,,8 12885338,4479642,2,NoRole
rec-956-org,rec-2601-org,,m,27,19890312,,meg,varcoe,nsw,largs,2441,5,fleetwood smith street,,02 89695826,9761103,0,NoRole
rec-3594-dup-0,rec-3808-org,usa,,37,19940131,ms,jakd,byrt,act,symonston,2158,4,walker cruscent,,02 24207947,3109897,5,NoRole
rec-3307-org,rec-2159-org,unk,f,24,19920101,,wilson,abadi,sa,beulah park,2347,11,hickenbotham street,,07 98991939,6682635,6,NoRole
rec-1347-org,rec-95-org,ind,f,23,,,jordyn,khahera,vic,rosebud,6726,10,nemarang crescent,,8 46485159,7729527,5,NoRole
rec-3553-org,rec-3021-org,chi,f,33,19830808,,jessica,shao,nsw,killarney vale,2615,67,martley circuit,,2 69273000,9374708,3,NoRole
rec-3508-dup-0,rec-775-org,chi,f,,19700420,dr,dylan,jya,nsa,gundillion,5022,28,archibaldvstreet,,612 89012251,4114964,7,NoRole
rec-2139-org,rec-1944-org,ina,f,26,,ms,hannah,widjaja,,woy woy,3844,47,stuart street,willow dene,08 03060138,8607616,5,NoRole
